Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,date_rept,DATEofReport,REP_DATE,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
5185 PONCE DE LEON BLVD,756,13008421,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/08/13,,11/08/13,1735,11/08/13,1738,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,207,13008455,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/10/13,,11/10/13,1401,11/10/13,1401,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,P237,13008456,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/10/13,,11/10/13,1605,11/10/13,1645,130,895341.32,504085.989,,
1231 DICKINSON DR,PT708,13008478,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/12/13,,11/11/13,1819,11/11/13,1825,71,893300.82700000005,503382.65600000002,,
1239 STANFORD DR,905,13008504,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/12/13,,11/12/13,2217,11/12/13,2217,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,,13008532,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/14/13,,11/14/13,0010,11/14/13,0015,#N/A,#N/A,#N/A,,
1231 DICKINSON DR,MT718,13008568,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/15/13,,11/15/13,0100,11/15/13,0200,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,216,13008611,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/15/13,,11/15/13,2045,11/15/13,2055,#N/A,#N/A,#N/A,,
1239 DICKINSON DR,RT518,13008629,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/16/13,,11/16/13,1620,11/16/13,1625,#N/A,#N/A,#N/A,,
1211 DICKINSON DR,433,13008657,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/17/13,,11/17/13,2030,11/17/13,2030,#N/A,#N/A,#N/A,,
5801 SAN AMARO DR,,13008660,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/18/13,,11/18/13,0751,11/18/13,0805,#N/A,#N/A,#N/A,,
1231 DICKINSON DR,MT1205,13008717,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/19/13,,11/19/13,2241,11/19/13,2246,#N/A,#N/A,#N/A,,
1231 DICKINSON DR,,13008753,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/20/13,,11/20/13,2044,11/20/13,2045,#N/A,#N/A,#N/A,,
1231 DICKINSON DR,PT319,13008786,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/22/13,,11/22/13,0200,11/22/13,0205,#N/A,#N/A,#N/A,,
1300 STANFORD DR,,13008840,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/23/13,,11/23/13,1500,11/23/13,1507,#N/A,#N/A,#N/A,,
1101 STANFORD DR,648,13008916,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,11/27/13,,11/26/13,2315,11/26/13,2340,#N/A,#N/A,#N/A,,
1211 DICKINSON DR,317,13009011,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,12/02/13,,11/25/13,1200,11/30/13,1200,67,893671.82799999998,503718.77100000001,,
1239 DICKINSON DR,R712,13009029,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,,12/03/13,,12/03/13,0045,12/03/13,0130,#N/A,#N/A,#N/A,,
1500 ALBENGA AV,,13009220,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,,12/10/13,,12/10/13,0035,12/10/13,0035,#N/A,#N/A,#N/A,,
1300 MEMORIAL DR,,13009252,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,12/11/13,,12/11/13,0630,12/11/13,0630,#N/A,#N/A,#N/A,,
5100 PISANO AV,140,13009330,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,12/13/13,,12/13/13,2215,12/13/13,2215,#N/A,#N/A,#N/A,,
1200 MEMORIAL DR,,13009438,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,,12/17/13,,12/12/13,0400,12/12/13,0700,#N/A,#N/A,#N/A,,
1241 DICKINSON DR,,13009535,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,12/20/13,,12/20/13,0900,12/20/13,1747,#N/A,#N/A,#N/A,,
1239 DICKINSON DR,WT 1006,13009578,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,12/23/13,,12/23/13,0954,12/23/13,0954,#N/A,#N/A,#N/A,,
1215 DICKINSON DR,,13009584,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,,12/23/13,,12/22/13,1020,12/22/13,1025,162,893506.19099999999,503461.01699999999,,
5202 UNIVERSITY DR,,13006313,1,PRB,PROPERTY LOST,07U,,08/26/13,,08/26/13,1400,08/26/13,1500,#N/A,#N/A,#N/A,,
1239 DICKINSON DR,,13006350,1,PRB,PROPERTY LOST,07U,,08/27/13,,08/27/13,1730,08/27/13,1800,#N/A,#N/A,#N/A,,
1300 STANFORD DR,,13006368,1,PRB,PROPERTY LOST,07U,,08/28/13,,08/27/13,1400,08/27/13,1415,#N/A,#N/A,#N/A,,
1306 STANFORD DR,,13006393,2,PRB,PROPERTY LOST,07U,,08/28/13,,08/28/13,1730,08/28/13,1815,#N/A,#N/A,#N/A,,
1211 DICKINSON DR,,13006480,1,PRB,PROPERTY LOST,07U,,09/01/13,,08/31/13,2100,08/31/13,2200,#N/A,#N/A,#N/A,,
1239 DICKINSON DR,,13006535,1,PRB,PROPERTY LOST,07U,,09/03/13,,09/03/13,0130,09/03/13,2000,#N/A,#N/A,#N/A,,
5665 PONCE DE LEON BLVD,,13006597,1,PRB,PROPERTY LOST,07U,,09/05/13,,09/04/13,1940,09/04/13,2200,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,MT517,13006622,1,PRB,PROPERTY LOST,07U,,09/06/13,,09/06/13,0910,09/06/13,1556,129,895055.79700000002,504146.53700000001,,
1306 STANFORD DR,,13006830,1,PRB,PROPERTY LOST,07U,,09/13/13,,09/13/13,0800,09/13/13,1100,#N/A,#N/A,#N/A,,
1111 MEMORIAL DR,,13006847,1,PRB,PROPERTY LOST,07U,,09/14/13,,09/14/13,1800,09/14/13,1925,#N/A,#N/A,#N/A,,
1330 MILLER DR,,13006908,1,PRB,PROPERTY LOST,07U,,09/17/13,,09/17/13,1000,09/17/13,1215,302,893547.69200000004,504514.42099999997,,
1300 MEMORIAL DR,,13006939,1,PRB,PROPERTY LOST,07U,,09/18/13,,09/18/13,1226,09/18/13,1227,#N/A,#N/A,#N/A,,
1239 DICKINSON DR,RT712,13006953,1,PRB,PROPERTY LOST,07U,,09/18/13,,09/18/13,1530,09/18/13,1700,73,892981.07499999995,503526.10499999998,,
1500 ALBENGA AV,,13007014,1,PRB,PROPERTY LOST,07U,,09/20/13,,09/13/13,0930,09/13/13,0935,#N/A,#N/A,#N/A,,
5150 BRUNSON DR,,13007342,1,PRB,PROPERTY LOST,07U,,10/02/13,,10/01/13,1400,10/01/13,1500,#N/A,#N/A,#N/A,,
5665 PONCE DE LEON BLVD,,13007514,1,PRB,PROPERTY LOST,07U,,10/09/13,,10/05/13,1900,10/09/13,1630,#N/A,#N/A,#N/A,,
1101 STANFORD DR,243,13007778,1,PRB,PROPERTY LOST,07U,,10/17/13,,10/16/13,1315,10/16/13,1630,#N/A,#N/A,#N/A,,
1300 MEMORIAL DR,,13007903,1,PRB,PROPERTY LOST,07U,,10/22/13,,10/22/13,1335,10/22/13,1350,16,893634.74199999997,505003.36800000002,,
5100 BRUNSON DR,1051,13007941,1,PRB,PROPERTY LOST,07U,,10/23/13,,10/23/13,1425,10/23/13,1440,#N/A,#N/A,#N/A,,
1215 DICKINSON DR,,13008239,1,PRB,PROPERTY LOST,07U,,11/03/13,,11/02/13,2100,11/02/13,2200,#N/A,#N/A,#N/A,,
5400 PONCE DE LEON BLVD,BLK,13008250,1,PRB,PROPERTY LOST,07U,,11/03/13,,11/03/13,0200,11/03/13,1700,#N/A,#N/A,#N/A,,
5250 UNIVERSITY DR,,13008274,1,PRB,PROPERTY LOST,07U,,11/04/13,,11/04/13,1430,11/04/13,1730,#N/A,#N/A,#N/A,,
5100 BRUNSON DR,,13008303,1,PRB,PROPERTY LOST,07U,,11/05/13,,11/04/13,0900,11/04/13,1200,#N/A,#N/A,#N/A,,
1239 DICKINSON DR,,13008424,1,PRB,PROPERTY LOST,07U,,11/08/13,,11/08/13,1200,11/08/13,1300,#N/A,#N/A,#N/A,,
1245 DAUER DR,,13008429,1,PRB,PROPERTY LOST,07U,,11/08/13,,11/08/13,2220,11/08/13,2221,#N/A,#N/A,#N/A,,
1239 DICKINSON DR,,13008436,1,PRB,PROPERTY LOST,07U,,11/09/13,,11/09/13,0615,11/09/13,0715,#N/A,#N/A,#N/A,,
5665 PONCE DE LEON BLVD,,13008522,1,PRB,PROPERTY LOST,07U,,11/13/13,,11/13/13,0900,11/13/13,1100,#N/A,#N/A,#N/A,,
5665 PONCE DE LEON BLVD,,13008701,1,PRB,PROPERTY LOST,07U,,11/19/13,,11/19/13,0900,11/19/13,0910,123,893056.50699999998,501950.05499999999,,
1100 STANFORD DR,,13008775,1,PRB,PROPERTY LOST,07U,,11/21/13,,11/21/13,1500,11/21/13,1530,#N/A,#N/A,#N/A,,
1241 DICKINSON DR,,13009018,1,PRB,PROPERTY LOST,07U,,12/02/13,,11/27/13,1300,11/27/13,1900,#N/A,#N/A,#N/A,,
5185 PONCE DE LEON BLVD,,13009205,1,PRB,PROPERTY LOST,07U,,12/09/13,,12/08/13,0200,12/08/13,0230,128,895168.85600000003,504274.32299999997,,
1251 MEMORIAL DR,,13009265,1,PRB,PROPERTY LOST,07U,,12/11/13,,12/11/13,1800,12/11/13,1900,#N/A,#N/A,#N/A,,
1239 DICKINSON DR,,13009352,1,PRB,PROPERTY LOST,07U,,12/14/13,,12/13/13,1700,12/13/13,1730,#N/A,#N/A,#N/A,,
5821 SAN AMARO DR,248B,13009491,1,PRB,PROPERTY LOST,07U,,12/19/13,,08/01/13,0000,12/19/13,1422,#N/A,#N/A,#N/A,,
1535 LEVANTE AV,,13009533,1,PRB,PROPERTY LOST,07U,,12/20/13,,12/20/13,0830,12/20/13,1530,#N/A,#N/A,#N/A,,
1228 DICKINSON DR,,13005752,1,PRC,PROPERTY DAMAGED,07U,,08/06/13,,08/06/13,0519,08/06/13,0521,#N/A,#N/A,#N/A,,
1300 MEMORIAL DR,,13005968,1,PRC,PROPERTY DAMAGED,07U,,08/14/13,,08/14/13,1050,08/14/13,1057,#N/A,#N/A,#N/A,,
1241 DICKINSON DR,,13006031,1,PRC,PROPERTY DAMAGED,07U,,08/16/13,,08/16/13,1153,08/16/13,1153,#N/A,#N/A,#N/A,,
1525 ALBENGA AV,,13007287,1,PRC,PROPERTY DAMAGED,07U,,09/30/13,,09/29/13,1800,09/30/13,0900,#N/A,#N/A,#N/A,,
1306 STANFORD DR,,13007381,1,PRC,PROPERTY DAMAGED,07U,,10/04/13,,10/04/13,0600,10/04/13,0816,#N/A,#N/A,#N/A,,
1231 DICKINSON DR,MT512,13007398,2,PRC,PROPERTY DAMAGED,07U,,10/05/13,,10/05/13,0500,10/05/13,0505,#N/A,#N/A,#N/A,,
1500 SCODELLA AV,,13008412,1,PRC,PROPERTY DAMAGED,07U,,11/08/13,,11/08/13,1510,11/08/13,1510,#N/A,#N/A,#N/A,,
1225 DICKINSON DR,126,13008956,1,PRC,PROPERTY DAMAGED,07U,,11/28/13,,11/28/13,0001,11/28/13,1601,#N/A,#N/A,#N/A,,
1231 DICKINSON DR,,13009057,1,PRC,PROPERTY DAMAGED,07U,,12/03/13,,12/03/13,2035,12/03/13,2036,#N/A,#N/A,#N/A,,
5400 SAN AMARO DR,BLK,13008299,1,ROD,ROBBERY STRONGARM,07U,,11/05/13,,11/05/13,1414,11/05/13,1415,844,892561.27599999995,503955.65500000003,,
1231 DICKINSON DR,PT1007,13006262,1,SCA,SIMPLE BATTERY,07U,,08/25/13,,08/24/13,2100,08/24/13,2135,71,893300.82700000005,503382.65600000002,,
1231 DICKINSON DR,,13006265,1,SCA,SIMPLE BATTERY,07U,,08/25/13,,08/24/13,2240,08/24/13,2245,71,893300.82700000005,503382.65600000002,,
5800 SAN AMARO DR,BLK,13007587,1,SCA,SIMPLE BATTERY,07U,,10/12/13,,10/12/13,0050,10/12/13,0051,#N/A,#N/A,#N/A,,
1241 DICKINSON DR,,13008130,1,SCA,SIMPLE BATTERY,07U,,10/30/13,,10/30/13,1830,10/30/13,1841,#N/A,#N/A,#N/A,,
1245 DAUER DR,,13008224,1,SCA,SIMPLE BATTERY,07U,,11/03/13,,11/02/13,2226,11/02/13,2251,#N/A,#N/A,#N/A,,
5600 MERRICK DR,,13007311,1,SCB,SIMPLE ASSAULT / THREATS,07U,,10/01/13,,10/01/13,1347,10/01/13,1347,#N/A,#N/A,#N/A,,
5665 PONCE DE LEON BLVD,,13007405,1,SCB,SIMPLE ASSAULT / THREATS,07U,,10/05/13,,10/04/13,2200,10/05/13,0600,#N/A,#N/A,#N/A,,
5821 SAN AMARO DR,,13008743,1,SCD,SIMPLE STALKING,07U,,11/20/13,,10/24/13,1932,11/20/13,1237,#N/A,#N/A,#N/A,,
5665 PONCE DE LEON BLVD,,13006883,1,SCE,SIMPLE HARASSMENT,07U,,09/16/13,,08/22/13,0000,09/16/13,1534,#N/A,#N/A,#N/A,,
5665 PONCE DE LEON BLVD,,13007248,1,SCE,SIMPLE HARASSMENT,07U,,09/26/13,,09/26/13,0200,09/26/13,0514,123,893056.50699999998,501950.05499999999,,
5665 PONCE DE LEON BLVD,,13007268,1,SCE,SIMPLE HARASSMENT,07U,,09/30/13,,09/29/13,1845,09/29/13,1845,#N/A,#N/A,#N/A,,
1252 MEMORIAL DR,,13008437,1,SCE,SIMPLE HARASSMENT,07U,,11/09/13,,11/09/13,1015,11/09/13,1024,#N/A,#N/A,#N/A,,
5821 SAN AMARO DR,,13008743,2,SCE,SIMPLE HARASSMENT,07U,,11/20/13,,10/24/13,1932,11/20/13,1237,#N/A,#N/A,#N/A,,
5501 SAN AMARO DR,,13009098,1,SCE,SIMPLE HARASSMENT,07U,,12/05/13,,12/04/13,1019,12/04/13,1020,#N/A,#N/A,#N/A,,
1211 DICKINSON DR,,13006871,1,STC,STOLEN PROPERTY RECOVERY,07U,,09/16/13,,09/16/13,1010,09/16/13,1010,#N/A,#N/A,#N/A,,
1565 LIGURIA AV,,13009392,1,SXF,SEXUAL LEWD / LASCIVIOUS ACT,07U,,12/16/13,,12/16/13,1420,12/16/13,1420,290,891464.71799999999,502081.93099999998,,
5185 PONCE DE LEON BLVD,,13007197,1,SXJ,SEXUAL RAPE,07U,,09/26/13,,09/25/13,1700,09/25/13,1701,130,895341.32,504085.989,,
1111 MEMORIAL DR,,13009429,1,THA,THEFT OF AUTO TAG / REGISTRATION DECAL,07U,,12/17/13,,12/17/13,1500,12/17/13,1500,682,894123.52300000004,505833.62300000002,,
5615 PAVIA ST,,13006109,1,THB,THEFT OF AUTO PART / ACCESSORY,07U,,08/19/13,,06/20/13,1800,08/10/13,1753,54,894485.30200000003,503768.17499999999,,
5665 PONCE DE LEON BLVD,,13006704,1,THC,THEFT FROM MOTOR VEHICLE,07U,,09/10/13,,09/06/13,1030,09/06/13,1600,122,892871.05299999996,501865.95600000001,,
1111 MEMORIAL DR,,13006986,1,THC,THEFT FROM MOTOR VEHICLE,07U,,09/19/13,,09/19/13,0759,09/19/13,1030,683,894207.348,505740.52500000002,,
1203 WALSH AV,,13007086,1,THC,THEFT FROM MOTOR VEHICLE,07U,,09/23/13,,09/12/13,0830,09/12/13,1400,58,894141.21200000006,503428.23700000002,,
5100 BRUNSON DR,,13007689,1,THC,THEFT FROM MOTOR VEHICLE,07U,,10/15/13,,10/09/13,0830,10/09/13,1430,767,894796.68500000006,505624.261,,
1244 STANFORD DR,,13007792,1,THC,THEFT FROM MOTOR VEHICLE,07U,,10/18/13,,10/18/13,0600,10/18/13,1230,637,895021.90500000003,504664.266,,
1290 CAMPO SANO AV,,13008261,1,THC,THEFT FROM MOTOR VEHICLE,07U,,11/04/13,,11/04/13,1200,11/04/13,1230,677,893781.82200000004,506189.717,,
1552 BRESCIA AV,,13008670,1,THC,THEFT FROM MOTOR VEHICLE,07U,,11/18/13,,11/14/13,0950,11/17/13,2000,190,891434.85499999998,501421.20500000002,,
1535 LEVANTE AV,,13009189,1,THC,THEFT FROM MOTOR VEHICLE,07U,,12/08/13,,12/08/13,1800,12/08/13,1945,239,891859.51399999997,501341.77299999999,,
5183 PONCE DE LEON BLVD,,13009608,1,THC,THEFT FROM MOTOR VEHICLE,07U,,12/24/13,,12/24/13,0010,12/24/13,1737,49,895569.78700000001,504323.94,,
5183 PONCE DE LEON BLVD,,13009609,1,THC,THEFT FROM MOTOR VEHICLE,07U,,12/24/13,,12/24/13,0010,12/24/13,1737,49,895569.78700000001,504323.94,,
1525 ALBENGA AV,,13009663,1,THC,THEFT FROM MOTOR VEHICLE,07U,,12/27/13,,12/19/13,0930,12/27/13,1950,110,891783.19900000002,502422.848,,
1000 MEMORIAL DR,,13005979,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,08/14/13,,08/14/13,1030,08/14/13,1345,28,894184.72699999996,504997.91200000001,,
1101 STANFORD DR,,13006297,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,08/26/13,,08/26/13,1325,08/26/13,1415,131,895221.08200000005,503966.17599999998,,
1241 DICKINSON DR,,13006340,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,08/27/13,,08/27/13,1647,08/27/13,1647,81,892858.31700000004,503002.52299999999,,
1570 LIGURIA AV,,13006342,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,08/27/13,,08/26/13,2000,08/26/13,2100,104,891512.72,501942.45299999998,,
5030 BRUNSON DR,,13006379,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,08/28/13,,08/28/13,0800,08/28/13,1000,19,894255.06599999999,505594.31900000002,,
1111 MEMORIAL DR,206,13006419,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,08/29/13,,08/29/13,0930,08/29/13,1100,18,894105.66599999997,505505.27299999999,,
1241 DICKINSON DR,,13006560,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/04/13,,09/04/13,1815,09/04/13,1820,81,892858.31700000004,503002.52299999999,,
1330 MILLER DR,210A,13006576,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/05/13,,09/04/13,1230,09/04/13,2330,32,893531.48600000003,504366.55300000001,,
1300 MEMORIAL DR,,13006743,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/11/13,,09/09/13,2020,09/10/13,0030,16,893634.74199999997,505003.36800000002,,
1306 STANFORD DR,,13006764,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/11/13,,09/11/13,1652,09/11/13,1759,896,894062.38600000006,504401.13199999998,,
1306 STANFORD DR,123,13006818,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/13/13,,09/06/13,0800,09/09/13,0845,884,894116.56799999997,504431.93599999999,,
1241 DICKINSON DR,,13006901,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/17/13,,09/16/13,1730,09/16/13,1800,81,892858.31700000004,503002.52299999999,,
1241 DICKINSON DR,,13006944,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/18/13,,09/18/13,1510,09/18/13,1545,81,892858.31700000004,503002.52299999999,,
6200 SAN AMARO DR,,13007003,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,09/20/13,,09/17/13,1545,09/17/13,1555,87,892389.13100000005,501428.88400000002,,
5501 SAN AMARO DR,,13007332,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/02/13,,09/23/13,1800,10/01/13,2000,40,892874.24300000002,503990.27299999999,,
1101 STANFORD DR,300,13007333,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/02/13,,10/01/13,2100,10/01/13,2200,47,895051.522,504006.97100000002,,
1311 MILLER DR,,13007365,2,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/03/13,,10/03/13,2040,10/03/13,2045,10,893159.37199999997,504798.79599999997,,
5185 PONCE DE LEON BLVD,,13007440,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/07/13,,10/06/13,1500,10/07/13,0900,130,895341.32,504085.989,,
1241 DICKINSON DR,,13007489,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/08/13,,10/08/13,1600,10/08/13,1630,81,892858.31700000004,503002.52299999999,,
1306 STANFORD DR,,13007870,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/21/13,,10/18/13,1800,10/19/13,1000,878,893889.96,504561.56300000002,,
5100 BRUNSON DR,,13007904,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/22/13,,10/21/13,1230,10/21/13,1330,120,891426.14199999999,502715.17,,
1330 MILLER DR,,13008063,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/28/13,,10/26/13,1710,10/27/13,1000,302,893547.69200000004,504514.42099999997,,
1101 STANFORD DR,504,13008064,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/28/13,,10/28/13,0100,10/28/13,0900,129,895055.79700000002,504146.53700000001,,
1241 DICKINSON DR,,13008128,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,10/30/13,,10/28/13,1530,10/29/13,1800,81,892858.31700000004,503002.52299999999,,
1239 DICKINSON DR,,13008411,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,11/08/13,,11/08/13,0740,11/08/13,0800,75,892755.73499999999,503357.43699999998,,
1101 STANFORD DR,,13008493,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,11/12/13,,11/05/13,0930,11/05/13,1045,48,895121.18,504205.408,,
1100 MEMORIAL DR,,13008587,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,11/15/13,,11/15/13,1330,11/15/13,1345,16,893634.74199999997,505003.36800000002,,
5100 BRUNSON DR,,13008612,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,11/15/13,,11/15/13,1600,11/15/13,1630,21,894413.07900000003,505459.51,,
1241 DICKINSON DR,,13008746,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,11/20/13,,11/16/13,1300,11/20/13,1630,81,892858.31700000004,503002.52299999999,,
1320 S DIXIE HWY,355,13008869,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,11/25/13,,11/21/13,1900,11/21/13,2100,127,89379.23,502019.36,,
1575 LIGURIA AV,303,13009121,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,12/05/13,,12/05/13,2130,12/05/13,2200,108,891547.33,502483.14199999999,,
5150 BRUNSON DR,LC190,13009209,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,12/09/13,,12/09/13,1310,12/09/13,1311,22,894535.49300000002,505370.87,,
1204 DICKINSON DR,R,13009375,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,12/16/13,,12/12/13,1335,12/12/13,1335,61,893997.68799999997,503562.033,,
1550 BRESCIA AV,,13009448,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,12/18/13,,12/17/13,1700,12/18/13,0745,97,891684.67799999996,501443.87400000001,,
1241 DICKINSON DR,200,13009473,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,12/18/13,,12/18/13,1900,12/18/13,1920,81,892858.31700000004,503002.52299999999,,
1300 MEMORIAL DR,,13009482,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,,12/19/13,,12/10/13,0800,12/18/13,0800,16,893634.74199999997,505003.36800000002,,
1239 DICKINSON DR,,13009489,1,UNF,Unfounded Theft,07U,,12/19/13,,12/19/13,0430,12/19/13,0900,75,892755.73499999999,503357.43699999998,,
1306 STANFORD DR,,13009214,1,THJ,THEFT BY SHOPLIFTING,07U,,12/09/13,,12/08/13,1300,12/08/13,1500,878,893889.96,504561.56300000002,,
5600 SAN AMARO DR,,13006327,1,THK,THEFT OTHER,07U,,08/27/13,,08/26/13,2000,08/26/13,2200,650,892179.09699999995,503277.97100000002,,
5665 PONCE DE LEON BLVD,,13006341,1,THK,THEFT OTHER,07U,,08/27/13,,08/26/13,1800,08/26/13,1810,123,893056.50699999998,501950.05499999999,,
1306 STANFORD DR,,13006629,1,THK,THEFT OTHER,07U,,09/06/13,,09/06/13,1750,09/06/13,1805,881,893977.70700000005,504530.68099999998,,
1306 STANFORD DR,,13006687,1,THK,THEFT OTHER,07U,,09/09/13,,09/06/13,1645,09/06/13,1900,881,893977.70700000005,504530.68099999998,,
1570 LIGURIA AV,302B,13006879,1,THK,THEFT OTHER,07U,,09/16/13,,05/31/13,0900,08/24/13,1400,102,891475.59199999995,501707.87099999998,,
5050 BRUNSON DR,,13006907,1,THK,THEFT OTHER,07U,,09/17/13,,09/13/13,1700,09/16/13,0900,20,894420.18700000003,505665.27899999998,,
1241 DICKINSON DR,,13007613,1,THK,THEFT OTHER,07U,,10/13/13,,10/13/13,0825,10/13/13,1110,788,892878.81700000004,503232.52399999998,,
1100 STANFORD DR,BLK,13007981,1,THK,THEFT OTHER,07U,,10/25/13,,10/25/13,0312,10/25/13,0316,476,894897.47499999998,503874.94400000002,,
1101 STANFORD DR,,13008216,1,THK,THEFT OTHER,07U,,11/02/13,,11/02/13,0100,11/02/13,0115,131,895221.08200000005,503966.17599999998,,
1575 LIGURIA AV,,13009052,2,THK,THEFT OTHER,07U,,12/03/13,,11/22/13,1500,12/01/13,2100,105,891500.13199999998,502206.99300000002,,
5821 SAN AMARO DR,,13009268,1,THK,THEFT OTHER,07U,,12/12/13,,12/12/13,0527,12/12/13,0530,81,892858.31700000004,503002.52299999999,,
1300 MEMORIAL DR,BLK,13009304,1,THK,THEFT OTHER,07U,,12/13/13,,12/13/13,0800,12/13/13,0830,365,893644.549,504747.19199999998,,
1200 MEMORIAL DR,,13009438,1,THK,THEFT OTHER,07U,,12/17/13,,12/12/13,0400,12/12/13,0700,551,893836.804,505424.38,,
1231 DICKINSON DR,PT910,13006647,2,THM,THEFT FROM BURGLARY,07U,,09/07/13,,09/07/13,0000,09/07/13,1030,71,893300.82700000005,503382.65600000002,,
