Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,DATEofReport,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
5199 PONCE DE LEON BLVD/STANFORD DR,,09003653,2,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,07U,2009-05-08,2009-05-08,0028,2009-05-08,0028,,,,,
5638 GEORGE E MERRICK ST,23U,09003673,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-05-08,2009-05-07,2130,2009-05-07,2130,,,,,
5665 PONCE DE LEON BLVD,,09003706,1,ZOD,INCIDENT REPORT,07U,2009-05-09,2009-05-09,1300,2009-05-09,1300,,,,,
5616 GEORGE E MERRICK ST,22K,09003717,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2009-05-10,2009-05-10,0455,2009-05-10,0455,,,,,
5616 GEORGE E MERRICK ST,22K,09003717,2,FRB,FRAUD BY FALSE PRETENSE,07U,2009-05-10,2009-05-10,0455,2009-05-10,0455,,,,,
5616 GEORGE E MERRICK ST,22K,09003717,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-05-10,2009-05-10,0455,2009-05-10,0455,,,,,
1300 MEMORIAL DR,,09003727,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-05-10,2009-05-10,1410,2009-05-10,1410,16,893634.74199999997,505003.36800000002,,
5600 SAN AMARO DR,,09003752,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-05-11,2009-05-11,1035,2009-05-11,1035,,,,,
1100 STANFORD DR,BLK,09003741,1,ZOM,INTOXICATED PERSON,07U,2009-05-11,2009-05-11,0325,2009-05-11,0325,,,,,
5600 MERRICK ST,21R,09003768,1,ZOJ,BAKER / MARCHMAN ACT,07U,2009-05-11,2009-05-11,1524,2009-05-11,1524,,,,,
5821 SAN AMARO DR,,09003773,1,ZOA,TRESPASS WARNING,07U,2009-05-11,2009-05-11,1805,2009-05-11,1805,,,,,
1111 MEMORIAL DR,,09003793,1,TVE,THEFT OF BICYCLE,07U,2009-05-12,2009-05-12,1050,2009-05-12,1050,18,894105.66599999997,505505.27299999999,,
5665 PONCE DE LEON BLVD,,09003798,1,SCA,SIMPLE BATTERY,07U,2009-05-12,2009-05-12,1440,2009-05-12,1440,,,,,
5665 PONCE DE LEON BLVD,,09003798,2,XOT,TRESPASSING,07U,2009-05-12,2009-05-12,1440,2009-05-12,1440,,,,,
6200 SAN AMARO DR,,09003811,1,ZOA,TRESPASS WARNING,07U,2009-05-12,2009-05-12,1952,2009-05-12,1952,96,892059.28200000001,501423.57299999997,,
1300 CAMPO SANO AV,,09003813,1,FDC,FD OTHER FIRE,07U,2009-05-12,2009-05-12,2235,2009-05-12,2235,,,,,
1311 MEMORIAL DR,,09003829,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-05-13,2009-05-13,1300,2009-05-13,1300,,,,,
1241 THEO DICKINSON DR,,09003815,1,ZOM,INTOXICATED PERSON,07U,2009-05-13,2009-05-13,0100,2009-05-13,0100,81,892858.31700000004,503002.52299999999,,
6000 SAN AMARO DR,,09003816,1,ZOD,INCIDENT REPORT,07U,2009-05-13,2009-05-13,0125,2009-05-13,0125,,,,,
1231 THEO DICKINSON DR,PT306,09003851,1,BUA,BURGLARY RESIDENTIAL,07U,2009-05-13,2009-05-13,1700,2009-05-13,1700,,,,,
1231 THEO DICKINSON DR,PT306,09003851,2,THM,THEFT FROM BURGLARY,07U,2009-05-13,2009-05-13,1700,2009-05-13,1700,,,,,
1239 THEO DICKINSON DR,,09003857,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-05-13,2009-05-13,2230,2009-05-13,2230,,,,,
1231 THEO DICKINSON DR,,09003860,1,VAC,VANDALISM TO PROPERTY,07U,2009-05-14,2009-05-14,0350,2009-05-14,0350,,,,,
1231 THEO DICKINSON DR,,09003861,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,2009-05-14,2009-05-14,0510,2009-05-14,0510,,,,,
1231 THEO DICKINSON DR,,09003861,2,ZOA,TRESPASS WARNING,07U,2009-05-14,2009-05-14,0510,2009-05-14,0510,,,,,
1535 LEVANTE AV,,09003891,1,ZOI,SUICIDE ATTEMPT / THREATS,07U,2009-05-14,2009-05-14,0800,2009-05-14,0800,94,891627.89,501154.33500000002,,
5185 PONCE DE LEON BLVD,633,09003900,1,BUA,BURGLARY RESIDENTIAL,07U,2009-05-14,2009-05-14,1830,2009-05-14,1830,,,,,
5185 PONCE DE LEON BLVD,633,09003900,2,THM,THEFT FROM BURGLARY,07U,2009-05-14,2009-05-14,1830,2009-05-14,1830,,,,,
1500 LIGURIA AV,BLK,09003903,1,FDC,FD OTHER FIRE,07U,2009-05-15,2009-05-15,0620,2009-05-15,0620,,,,,
1200 THEO DICKINSON DR,BLK,09003906,1,FDD,FD SICK/INJURED PERSON,07U,2009-05-15,2009-05-15,0747,2009-05-15,0747,,,,,
5100 PONCE DE LEON BLVD,BLK,09003936,1,ASA,ASSIST LAW AGENCY,07U,2009-05-16,2009-05-16,0340,2009-05-16,0340,,,,,
1300 MEMORIAL DR,,09003941,1,PRB,PROPERTY LOST,07U,2009-05-16,2009-05-14,1200,2009-05-16,1200,16,893634.74199999997,505003.36800000002,,
1500 LIGURIA AV,BLK,09003954,1,THB,THEFT OF AUTO PART / ACCESSORY,07U,2009-05-16,2009-05-15,2110,2009-05-16,2110,,,,,
5565 PONCE DE LEON BLVD,,09003956,1,ZOI,SUICIDE ATTEMPT / THREATS,07U,2009-05-17,2009-05-17,0052,2009-05-17,0052,,,,,
1320 CAMPO SANO AV,,09003965,1,THG,THEFT FROM COIN OPERATED MACHINE,07U,2009-05-17,2009-05-14,1400,2009-05-17,1400,,,,,
1531 LIGURIA AV,,09003974,1,VAC,VANDALISM TO PROPERTY,07U,2009-05-17,2009-05-16,1700,2009-05-17,1700,,,,,
1320 CAMPO SANO AV,,09003994,1,XOT,TRESPASSING,07U,2009-05-18,2009-05-18,1320,2009-05-18,1320,,,,,
1320 CAMPO SANO AV,,09003994,2,ZOB,WARRANT ARREST,07U,2009-05-18,2009-05-18,1320,2009-05-18,1320,,,,,
5600 GEORGE E MERRICK ST,21R,09003999,1,ZOJ,BAKER / MARCHMAN ACT,07U,2009-05-18,2009-05-18,1435,2009-05-18,1435,,,,,
1520 LIGURIA AV,,09004019,1,VAC,VANDALISM TO PROPERTY,07U,2009-05-19,2009-05-18,1530,2009-05-19,1530,,,,,
5225 PONCE DE LEON BLVD,,09004022,1,ZOE,SUSPICIOUS INCIDENT,07U,2009-05-19,2009-05-19,0825,2009-05-19,0825,53,894801.88399999996,503471.82400000002,,
1365 MEMORIAL DR,,09004035,1,TVE,THEFT OF BICYCLE,07U,2009-05-19,2009-05-19,0930,2009-05-19,0930,,,,,
1241 THEO DICKINSON DR,,09004051,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-05-20,2009-05-20,0839,2009-05-20,0839,81,892858.31700000004,503002.52299999999,,
1575 LIGURIA AV,4204C,09004047,1,SCB,SIMPLE ASSAULT / THREATS,07U,2009-05-20,2009-05-20,0005,2009-05-20,0005,105,891500.13199999998,502206.99300000002,,
1575 LIGURIA AV,4204C,09004047,2,VAA,VANDALISM TO STRUCTURE,07U,2009-05-20,2009-05-20,0005,2009-05-20,0005,105,891500.13199999998,502206.99300000002,,
1575 LIGURIA AV,4204C,09004047,2,ZOA,TRESPASS WARNING,07U,2009-05-20,2009-05-20,0005,2009-05-20,0005,105,891500.13199999998,502206.99300000002,,
1251 MEMORIAL DR,,09004053,1,TVE,THEFT OF BICYCLE,07U,2009-05-20,2009-05-19,1300,2009-05-19,1300,,,,,
5665 PONCE DE LEON BLVD,,09004058,1,PRB,PROPERTY LOST,07U,2009-05-20,2009-05-15,2200,2009-05-16,2200,,,,,
1306 STANFORD DR,,09004063,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2009-05-20,2009-05-20,1600,2009-05-20,1600,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,09004063,2,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-05-20,2009-05-20,1600,2009-05-20,1600,31,893821.40300000005,504487.02600000001,,
1500 ALBENGA AV,BLK,09004070,2,ALA,ALCOHOL JUVENILE VIOLATION,07U,2009-05-21,2009-05-21,0126,2009-05-21,0126,,,,,
1500 ALBENGA AV,BLK,09004070,1,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,07U,2009-05-21,2009-05-21,0126,2009-05-21,0126,,,,,
1500 ALBENGA AV,BLK,09004070,2,ZOD,INCIDENT REPORT,07U,2009-05-21,2009-05-21,0126,2009-05-21,0126,,,,,
"5150 BRUNSON DR, LIRC",,09004096,1,ZOD,INCIDENT REPORT,07U,2009-05-21,2009-05-18,1256,2009-05-20,1256,22,894535.49300000002,505370.87,,
5600 GRANADA BLVD,BLK,09004113,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2009-05-22,2009-05-22,0324,2009-05-22,0324,,,,,
5600 GRANADA BLVD,BLK,09004113,2,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,2009-05-22,2009-05-22,0324,2009-05-22,0324,,,,,
1500 CORNICHE AV,BLK,09004123,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-05-22,2009-05-22,1230,2009-05-22,1230,,,,,
1500 CORNICHE AV,BLK,09004123,2,THK,THEFT OTHER,07U,2009-05-22,2009-05-22,1230,2009-05-22,1230,,,,,
5600 TURIN ST,BLK,09004141,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2009-05-23,2009-05-23,0454,2009-05-23,0454,,,,,
5501 SAN AMARO DR,,09004185,1,ZOA,TRESPASS WARNING,07U,2009-05-24,2009-05-24,1957,2009-05-24,1957,,,,,
1300 MEMORIAL DR,,09004212,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-05-26,2009-05-26,1130,2009-05-26,1130,16,893634.74199999997,505003.36800000002,,
1241 THEO DICKINSON DR,,09004208,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-05-26,2009-05-26,1000,2009-05-26,1000,81,892858.31700000004,503002.52299999999,,
1231 THEO DICKINSON DR,PT208,09004226,1,TVE,THEFT OF BICYCLE,07U,2009-05-26,2009-05-22,1500,2009-05-26,1500,,,,,
1241 THEO DICKINSON DR,,09004243,1,TVE,THEFT OF BICYCLE,07U,2009-05-27,2009-05-27,1100,2009-05-27,1100,81,892858.31700000004,503002.52299999999,,
1535 LEVANTE AV,,09004239,1,ZOA,TRESPASS WARNING,07U,2009-05-27,2009-05-27,1000,2009-05-27,1000,94,891627.89,501154.33500000002,,
1306 STANFORD DR,,09004251,1,TVE,THEFT OF BICYCLE,07U,2009-05-27,2009-05-27,0945,2009-05-27,0945,31,893821.40300000005,504487.02600000001,,
1211 THEO DICKINSON DR,,09004276,1,TVE,THEFT OF BICYCLE,07U,2009-05-28,2009-05-07,0800,2009-05-28,0800,,,,,
5900 PONCE DE LEON BLVD,BLK,09004314,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2009-05-29,2009-05-29,2327,2009-05-29,2327,,,,,
5900 PONCE DE LEON BLVD,BLK,09004314,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,2009-05-29,2009-05-29,2327,2009-05-29,2327,,,,,
5900 PONCE DE LEON BLVD,BLK,09004314,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-05-29,2009-05-29,2327,2009-05-29,2327,,,,,
5900 PONCE DE LEON BLVD,BLK,09004314,2,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,07U,2009-05-29,2009-05-29,2327,2009-05-29,2327,,,,,
5900 PONCE DE LEON BLVD,BLK,09004314,2,ZOA,TRESPASS WARNING,07U,2009-05-29,2009-05-29,2327,2009-05-29,2327,,,,,
1241 THEO DICKINSON DR,,09004330,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-05-30,2009-05-30,1858,2009-05-30,1858,81,892858.31700000004,503002.52299999999,,
1238 THEO DICKINSON DR,,09004332,2,XOS,LOITERING AND PROWLING /CURFEW VIOLATION,07U,2009-05-30,2009-05-30,2020,2009-05-30,2020,64,893333.80900000001,503125.55,,
1238 THEO DICKINSON DR,,09004332,1,XOT,TRESPASSING,07U,2009-05-30,2009-05-30,2020,2009-05-30,2020,64,893333.80900000001,503125.55,,
1238 THEO DICKINSON DR,,09004332,2,ZOA,TRESPASS WARNING,07U,2009-05-30,2009-05-30,2020,2009-05-30,2020,64,893333.80900000001,503125.55,,
1306 STANFORD DR,,09004347,1,FAH,FAMILY JUVENILE INCIDENT,07U,2009-05-31,2009-05-31,1645,2009-05-31,1645,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,09004347,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-05-31,2009-05-31,1645,2009-05-31,1645,31,893821.40300000005,504487.02600000001,,
5050 BRUNSON DR,,09004372,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-06-01,2009-06-01,1200,2009-06-01,1200,20,894420.18700000003,505665.27899999998,,
1320 CAMPO SANO AV,,09004374,1,THG,THEFT FROM COIN OPERATED MACHINE,07U,2009-06-01,2009-05-31,0700,2009-06-01,0700,,,,,
1245 DAUER DR,,09004385,1,ZOG,DECEASED PERSON,07U,2009-06-01,2009-06-01,1938,2009-06-01,1938,65,893424.071,502854.73300000001,,
5699 GEORGE E MERRICK ST/PONCE DE LEON BLVD,,09004390,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2009-06-02,2009-06-02,0045,2009-06-02,0045,,,,,
1550 BRESCIA AV,,09004400,1,ZOA,TRESPASS WARNING,07U,2009-06-02,2009-05-02,1337,2009-05-02,1337,97,891684.67799999996,501443.87400000001,,
5000 BRUNSON DR,,09004402,1,ZOA,TRESPASS WARNING,07U,2009-06-02,2009-06-02,1439,2009-06-02,1439,,,,,
5825 SAN AMARO DR,,09004449,1,ZOA,TRESPASS WARNING,07U,2009-06-03,2009-06-03,2055,2009-06-03,2055,,,,,
5665 PONCE DE LEON BLVD,,09004446,1,ZOA,TRESPASS WARNING,07U,2009-06-03,2009-06-03,2012,2009-06-03,2012,,,,,
1300 MEMORIAL DR,,09004581,1,TVE,THEFT OF BICYCLE,07U,2009-06-08,2009-06-08,1300,2009-06-08,1300,16,893634.74199999997,505003.36800000002,,
1306 STANFORD DR,245,09004612,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-06-09,2009-06-09,0730,2009-06-09,0730,31,893821.40300000005,504487.02600000001,,
5501 SAN AMARO DR,,09004613,1,PRC,PROPERTY DAMAGED,07U,2009-06-09,2009-06-02,1500,2009-06-09,1500,,,,,
5821 SAN AMARO DR,,09004638,1,FRL,FRAUD OTHER JURISDICTION,07U,2009-06-10,2009-06-01,2230,2009-06-03,2230,,,,,
1241 THEO DICKINSON DR,,09004648,2,THK,THEFT OTHER,07U,2009-06-10,2009-06-10,0830,2009-06-10,0830,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,09004648,1,TVE,THEFT OF BICYCLE,07U,2009-06-10,2009-06-10,0830,2009-06-10,0830,81,892858.31700000004,503002.52299999999,,
5800 SAN AMARO DR,,09004652,1,BUA,BURGLARY RESIDENTIAL,07U,2009-06-10,2009-06-07,1600,2009-06-10,1600,,,,,
5800 SAN AMARO DR,,09004652,2,THM,THEFT FROM BURGLARY,07U,2009-06-10,2009-06-07,1600,2009-06-10,1600,,,,,
5800 SAN AMARO DR,,09004652,2,VAA,VANDALISM TO STRUCTURE,07U,2009-06-10,2009-06-07,1600,2009-06-10,1600,,,,,
1239 THEO DICKINSON DR,,09004684,1,FDD,FD SICK/INJURED PERSON,07U,2009-06-11,2009-06-11,1802,2009-06-11,1802,,,,,
1500 LIGURIA AV,BLK,09004687,1,ZOA,TRESPASS WARNING,07U,2009-06-12,2009-06-12,0030,2009-06-12,0030,,,,,
1241 THEO DICKINSON DR,,09004712,1,TVE,THEFT OF BICYCLE,07U,2009-06-12,2009-06-12,2120,2009-06-12,2120,81,892858.31700000004,503002.52299999999,,
1611 MILLER DR,,09004777,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-06-16,2009-06-16,0930,2009-06-16,0930,,,,,
1300 STANFORD DR,BLK,09004789,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-06-16,2009-06-16,1626,2009-06-16,1626,,,,,
5665 PONCE DE LEON BLVD,219,09004818,1,FDD,FD SICK/INJURED PERSON,07U,2009-06-17,2009-06-17,1405,2009-06-17,1405,,,,,
1306 STANFORD DR,,09004821,1,ZOE,SUSPICIOUS INCIDENT,07U,2009-06-17,2009-06-17,1500,2009-06-17,1500,31,893821.40300000005,504487.02600000001,,
5600 GEORGE E MERRICK ST,BLK,09004838,1,ZOA,TRESPASS WARNING,07U,2009-06-17,2009-06-17,1929,2009-06-17,1929,,,,,
1540 LEVANTE AV,,09004858,1,ZOE,SUSPICIOUS INCIDENT,07U,2009-06-18,2009-06-15,0900,2009-06-18,0900,92,892004.78300000005,501116.19300000003,,
1111 MEMORIAL DR,,09004872,2,DIB,DISTURBANCE OTHER,07U,2009-06-18,2009-06-18,2023,2009-06-18,2023,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,,09004872,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-06-18,2009-06-18,2023,2009-06-18,2023,18,894105.66599999997,505505.27299999999,,
1330 MILLER DR,,09004881,1,ZOA,TRESPASS WARNING,07U,2009-06-19,2009-06-19,0125,2009-06-19,0125,32,893531.48600000003,504366.55300000001,,
1301 MEMORIAL DR,,09004923,1,PRC,PROPERTY DAMAGED,07U,2009-06-20,2009-06-20,1440,2009-06-20,1440,7,893366.68200000003,505369.12400000001,,
1231 THEO DICKINSON DR,1214,09004929,1,BUA,BURGLARY RESIDENTIAL,07U,2009-06-20,2009-06-18,1000,2009-06-18,1000,,,,,
1231 THEO DICKINSON DR,1214,09004929,2,THM,THEFT FROM BURGLARY,07U,2009-06-20,2009-06-18,1000,2009-06-18,1000,,,,,
1245 DAUER DR,,09004968,1,ZOA,TRESPASS WARNING,07U,2009-06-22,2009-06-22,1105,2009-06-22,1105,65,893424.071,502854.73300000001,,
5665 PONCE DE LEON BLVD,,09004982,1,PRB,PROPERTY LOST,07U,2009-06-22,2009-05-30,1200,2009-06-01,1200,,,,,
1245 DAUER DR,,09005047,1,THA,THEFT OF AUTO TAG / REGISTRATION DECAL,07U,2009-06-24,2009-06-23,1620,2009-06-23,1620,65,893424.071,502854.73300000001,,
5501 SAN AMARO DR,,09005101,1,FRD,FRAUD BY CREDIT CARD / ATM,07U,2009-06-25,2009-06-04,1230,2009-06-07,1230,,,,,
1252 MEMORIAL DR,521,09005090,1,SCB,SIMPLE ASSAULT / THREATS,07U,2009-06-26,2009-06-25,1600,2009-06-25,1600,17,893876.15800000005,505263.125,,
1239 THEO DICKINSON DR,,09005113,1,VAC,VANDALISM TO PROPERTY,07U,2009-06-27,2009-06-27,1406,2009-06-27,1406,,,,,
5600 MERRICK STREET,,09005148,1,ZOJ,BAKER / MARCHMAN ACT,07U,2009-06-29,2009-06-29,1500,2009-06-29,1500,,,,,
1300 CAMPO SANO DR,,09005161,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-06-29,2009-06-29,0230,2009-06-29,0230,,,,,
1300 CAMPO SANO AV,,09005176,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-06-30,2009-06-30,1000,2009-06-30,1000,,,,,
5600 MERRICK STREET,,09005180,1,THA,THEFT OF AUTO TAG / REGISTRATION DECAL,07U,2009-06-30,2009-06-30,0830,2009-06-30,0830,,,,,
1565 LIGURIA AV,5106,09005222,1,FDD,FD SICK/INJURED PERSON,07U,2009-07-02,2009-07-02,0730,2009-07-02,0730,106,891560.51199999999,502214.28499999997,,
1239 THEO DICKINSON DR,WT 404,09005240,1,BUA,BURGLARY RESIDENTIAL,07U,2009-07-02,2009-07-02,1130,2009-07-02,1130,,,,,
1239 THEO DICKINSON DR,WT 404,09005240,2,THM,THEFT FROM BURGLARY,07U,2009-07-02,2009-07-02,1130,2009-07-02,1130,,,,,
5700 PONCE DE LEON BLVD,BLK,09005264,1,THB,THEFT OF AUTO PART / ACCESSORY,07U,2009-07-03,2009-07-03,1610,2009-07-03,1610,,,,,
1241 THEO DICKINSON DR,,09005269,1,PRB,PROPERTY LOST,07U,2009-07-03,2009-07-01,1500,2009-07-01,1500,81,892858.31700000004,503002.52299999999,,
1560 LIGURIA AV,403,09005283,1,SCA,SIMPLE BATTERY,07U,2009-07-04,2009-07-04,0400,2009-07-04,0400,103,891566.97100000002,501944.41700000002,,
5665 PONCE DE LEON BLVD,,09005303,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-07-06,2009-07-06,0228,2009-07-06,0228,,,,,
5665 PONCE DE LEON BLVD,,09005309,1,THK,THEFT OTHER,07U,2009-07-06,2009-07-03,0957,2009-07-06,0957,,,,,
1245 DAUER DR,,09005340,1,FDD,FD SICK/INJURED PERSON,07U,2009-07-06,2009-07-06,2225,2009-07-06,2225,65,893424.071,502854.73300000001,,
5600 MERRICK ST,21-H,09005348,1,ZOE,SUSPICIOUS INCIDENT,07U,2009-07-07,2009-07-01,0930,2009-07-01,0930,,,,,
1239 THEO DICKINSON DR,,09005366,1,FDD,FD SICK/INJURED PERSON,07U,2009-07-07,2009-07-07,2130,2009-07-07,2130,,,,,
1306 STANFORD DR,,09005365,1,ZOE,SUSPICIOUS INCIDENT,07U,2009-07-07,2009-07-07,2011,2009-07-07,2011,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,09005389,1,THK,THEFT OTHER,07U,2009-07-08,2009-07-08,0930,2009-07-08,0930,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,09005389,2,ZOA,TRESPASS WARNING,07U,2009-07-08,2009-07-08,0930,2009-07-08,0930,31,893821.40300000005,504487.02600000001,,
5665 PONCE DE LEON BLVD,,09005412,1,ZOE,SUSPICIOUS INCIDENT,07U,2009-07-09,2009-07-09,1320,2009-07-09,1320,,,,,
5665 PONCE DE LEON BLVD,,09005448,1,FRL,FRAUD OTHER JURISDICTION,07U,2009-07-10,2009-07-07,0445,2009-07-07,0445,,,,,
1312 MILLER DR,,09005453,1,ZOA,TRESPASS WARNING,07U,2009-07-10,2009-07-10,1641,2009-07-10,1641,34,893200.60100000002,504423.66399999999,,
1320 CAMPO SANO AV,,09005502,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-07-13,2009-07-13,0830,2009-07-13,0830,,,,,
6001 SAN AMARO DR,,09005509,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-07-13,2009-07-13,1500,2009-07-13,1500,,,,,
1306 STANFORD DR,,09005541,1,PRB,PROPERTY LOST,07U,2009-07-14,2009-07-13,1200,2009-07-13,1200,31,893821.40300000005,504487.02600000001,,
1320 CAMPO SANO AV,,09005550,1,ZOA,TRESPASS WARNING,07U,2009-07-15,2009-07-15,0115,2009-07-15,0115,,,,,
1306 STANFORD DR,,09005556,1,THJ,THEFT BY SHOPLIFTING,07U,2009-07-15,2009-07-06,1354,2009-07-15,1354,31,893821.40300000005,504487.02600000001,,
5850 SAN AMARO DR,203A,09005560,1,PRC,PROPERTY DAMAGED,07U,2009-07-15,2009-07-15,1315,2009-07-15,1315,111,892024.495,502487.71799999999,,
5665 PONCE DE LEON BLVD,,09005588,1,SCE,SIMPLE HARASSMENT,07U,2009-07-16,2009-07-15,1829,2009-07-15,1829,,,,,
5501 SAN AMARO DR,,09005615,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-07-17,2009-07-17,1100,2009-07-17,1100,,,,,
1238 THEO DICKINSON DR,,09005607,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-07-17,2009-07-16,2030,2009-07-17,2030,64,893333.80900000001,503125.55,,
1306 STANFORD DR,,09005622,1,FDD,FD SICK/INJURED PERSON,07U,2009-07-17,2009-07-17,1315,2009-07-17,1315,31,893821.40300000005,504487.02600000001,,
1238 THEO DICKINSON DR,,09005625,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-07-17,2009-07-16,1832,2009-07-17,1832,64,893333.80900000001,503125.55,,
6299 SAN AMARO DR,,09005626,1,ZOA,TRESPASS WARNING,07U,2009-07-17,2009-07-17,1500,2009-07-17,1500,,,,,
1231 THEO DICKINSON DR,,09005676,1,TVE,THEFT OF BICYCLE,07U,2009-07-19,2009-07-19,2200,2009-07-19,2200,,,,,
1200 THEO DICKINSON DR,,09005683,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-07-20,2009-07-20,0958,2009-07-20,0958,,,,,
1306 STANFORD DR,,09005705,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2009-07-20,2009-07-09,1355,2009-07-09,1355,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,09005705,1,THJ,THEFT BY SHOPLIFTING,07U,2009-07-20,2009-07-09,1355,2009-07-09,1355,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,09005705,1,ZOA,TRESPASS WARNING,07U,2009-07-20,2009-07-09,1355,2009-07-09,1355,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,09005705,2,ZOA,TRESPASS WARNING,07U,2009-07-20,2009-07-09,1355,2009-07-09,1355,31,893821.40300000005,504487.02600000001,,
5821 HURRICANE DR,,09005721,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-07-21,2009-07-21,1258,2009-07-21,1258,,,,,
1301 MEMORIAL DR,,09005709,1,SCB,SIMPLE ASSAULT / THREATS,07U,2009-07-21,2009-07-17,1002,2009-07-21,1002,7,893366.68200000003,505369.12400000001,,
1301 MEMORIAL DR,,09005709,2,SCE,SIMPLE HARASSMENT,07U,2009-07-21,2009-07-17,1002,2009-07-21,1002,7,893366.68200000003,505369.12400000001,,
1241 THEO DICKINSON DR,,09005749,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-07-22,2009-07-22,1251,2009-07-22,1251,81,892858.31700000004,503002.52299999999,,
1239 THEO DICKINSON DR,,09005742,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-07-22,2009-07-22,1107,2009-07-22,1107,,,,,
5700 PONCE DE LEON BLVD,BLK,09005756,1,THC,THEFT FROM MOTOR VEHICLE,07U,2009-07-22,2009-07-22,0900,2009-07-22,0900,,,,,
1301 MEMORIAL DR,,09005760,1,VAB,VANDALISM TO VEHICLE,07U,2009-07-22,2009-07-22,0800,2009-07-22,0800,7,893366.68200000003,505369.12400000001,,
1365 MEMORIAL DR,,09005780,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2009-07-23,2009-07-23,1030,2009-07-23,1030,,,,,
1560 LIGURIA AV,207,09005782,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,2009-07-23,2009-07-23,1150,2009-07-23,1150,103,891566.97100000002,501944.41700000002,,
1549 S ALHAMBRA CIR/PONCE DE LEON BLVD,,09005784,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2009-07-23,2009-07-23,1429,2009-07-23,1429,,,,,
