Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,date_rept,DATEofReport,REP_DATE,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
1239 THEO DICKINSON DR,W918,09007595,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,09/23/09,09/23/09,09/09/23,09/23/09,1815,09/23/09,18:15 a12/p12,,,,,
1239 THEO DICKINSON DR,W918,09007595,1,ZOA,TRESPASS WARNING,07U,09/23/09,09/23/09,09/09/23,09/23/09,1815,09/23/09,18:15 a12/p12,,,,,
1306 STANFORD DR,,09007598,1,ZOD,INCIDENT REPORT,07U,09/23/09,09/23/09,09/09/23,09/23/09,2010,09/23/09,20:10 a12/p12,31,893821.40300000005,504487.02600000001,,
5400 PONCE DE LEON BLVD,,09007599,1,TVE,THEFT OF BICYCLE,07U,09/23/09,09/23/09,09/09/23,09/21/09,1800,09/21/09,18:00 a12/p12,,,,,
5801 PONCE DE LEON BLVD,,09007611,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,09/24/09,09/24/09,09/09/24,09/24/09,1218,09/24/09,12:18 a12/p12,,,,,
5600 GEORGE E MERRICK ST,,09007609,1,ZOJ,BAKER / MARCHMAN ACT,07U,09/24/09,09/24/09,09/09/24,09/24/09,1000,09/24/09,10:00 a12/p12,,,,,
1231 THEO DICKINSON DR,,09007628,2,FDD,FD SICK/INJURED PERSON,07U,09/25/09,09/25/09,09/09/25,09/25/09,0130,09/25/09,01:30 a12/p12,,,,,
1231 THEO DICKINSON DR,,09007628,1,ZOM,INTOXICATED PERSON,07U,09/25/09,09/25/09,09/09/25,09/25/09,0130,09/25/09,01:30 a12/p12,,,,,
5501 SAN AMARO DR,,09007644,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,09/25/09,09/25/09,09/09/25,09/24/09,1215,09/24/09,12:15 a12/p12,,,,,
5665 PONCE DE LEON BLVD,,09007647,1,ZOA,TRESPASS WARNING,07U,09/25/09,09/25/09,09/09/25,09/25/09,1307,09/25/09,13:07 a12/p12,,,,,
1231 THEO DICKINSON DR,,09007661,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,09/25/09,09/25/09,09/09/25,09/25/09,1830,09/25/09,18:30 a12/p12,,,,,
1245 DAUER DR,,09007670,2,FDD,FD SICK/INJURED PERSON,07U,09/26/09,09/26/09,09/09/26,09/26/09,0021,09/26/09,00:21 a12/p12,65,893424.071,502854.73300000001,,
1245 DAUER DR,,09007670,1,ZOM,INTOXICATED PERSON,07U,09/26/09,09/26/09,09/09/26,09/26/09,0021,09/26/09,00:21 a12/p12,65,893424.071,502854.73300000001,,
5185 PONCE DE LEON BLVD,,09007683,1,THC,THEFT FROM MOTOR VEHICLE,07U,09/26/09,09/26/09,09/09/26,09/26/09,0100,09/26/09,01:00 a12/p12,,,,,
1241 THEO DICKINSON DR,,09007691,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,09/26/09,09/26/09,09/09/26,09/26/09,1300,09/26/09,13:00 a12/p12,81,892858.31700000004,503002.52299999999,,
1245 DAUER DR,,09007693,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,09/26/09,09/26/09,09/09/26,09/26/09,2242,09/26/09,22:42 a12/p12,65,893424.071,502854.73300000001,,
1231 THEO DICKINSON DR,,09007696,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,09/27/09,09/27/09,09/09/27,09/26/09,0315,09/26/09,03:15 a12/p12,,,,,
1231 THEO DICKINSON DR,,09007696,2,ZOM,INTOXICATED PERSON,07U,09/27/09,09/27/09,09/09/27,09/26/09,0315,09/26/09,03:15 a12/p12,,,,,
1211 THEO DICKINSON DR,,09007705,1,FRD,FRAUD BY CREDIT CARD / ATM,07U,09/27/09,09/27/09,09/09/27,08/28/09,0000,09/27/09,00:00 a12/p12,,,,,
1211 THEO DICKINSON DR,,09007705,2,FRL,FRAUD OTHER JURISDICTION,07U,09/27/09,09/27/09,09/09/27,08/28/09,0000,09/27/09,00:00 a12/p12,,,,,
1211 THEO DICKINSON DR,,09007705,2,SCE,SIMPLE HARASSMENT,07U,09/27/09,09/27/09,09/09/27,08/28/09,0000,09/27/09,00:00 a12/p12,,,,,
1241 THEO DICKINSON DR,,09007715,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,09/28/09,09/28/09,09/09/28,09/28/09,0910,09/28/09,09:10 a12/p12,81,892858.31700000004,503002.52299999999,,
5665 PONCE DE LEON BLVD,,09007718,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,09/28/09,09/28/09,09/09/28,09/28/09,1025,09/28/09,10:25 a12/p12,,,,,
5185 PONCE DE LEON BLVD,,09007725,1,ZOA,TRESPASS WARNING,07U,09/28/09,09/28/09,09/09/28,09/28/09,1255,09/28/09,12:55 a12/p12,,,,,
1300 MEMORIAL DR,,09007730,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,09/28/09,09/28/09,09/09/28,09/28/09,1315,09/28/09,13:15 a12/p12,16,893634.74199999997,505003.36800000002,,
5501 SAN AMARO DR,,09007732,1,FDD,FD SICK/INJURED PERSON,07U,09/28/09,09/28/09,09/09/28,09/28/09,1605,09/28/09,16:05 a12/p12,,,,,
5100 BRUNSON DR,LOT209,09007741,1,THC,THEFT FROM MOTOR VEHICLE,07U,09/28/09,09/28/09,09/09/28,09/28/09,1000,09/28/09,10:00 a12/p12,,,,,
1300 CAMPO SANO AV,,09007752,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,09/29/09,09/29/09,09/09/29,09/29/09,1116,09/29/09,11:16 a12/p12,,,,,
1585 ALBENGA AV,104,09007763,1,THK,THEFT OTHER,07U,09/29/09,09/29/09,09/09/29,09/29/09,0200,09/29/09,02:00 a12/p12,107,891478.31499999994,502478.739,,
1550 BRESCIA AV,,09007770,1,SCB,SIMPLE ASSAULT / THREATS,07U,09/29/09,09/29/09,09/09/29,09/29/09,0600,09/29/09,06:00 a12/p12,97,891684.67799999996,501443.87400000001,,
1550 BRESCIA AV,,09007770,2,XOO,EXTORTION / BLACKMAIL,07U,09/29/09,09/29/09,09/09/29,09/29/09,0600,09/29/09,06:00 a12/p12,97,891684.67799999996,501443.87400000001,,
1241 THEO DICKINSON DR,,09007795,1,ZOA,TRESPASS WARNING,07U,09/30/09,09/30/09,09/09/30,09/30/09,1520,09/30/09,15:20 a12/p12,81,892858.31700000004,503002.52299999999,,
1231 THEO DICKINSON DR,,09007809,2,FDD,FD SICK/INJURED PERSON,07U,10/ 1/09,10/01/09,09/10/01,10/01/09,0130,10/01/09,01:30 a12/p12,,,,,
1231 THEO DICKINSON DR,,09007809,1,ZOM,INTOXICATED PERSON,07U,10/ 1/09,10/01/09,09/10/01,10/01/09,0130,10/01/09,01:30 a12/p12,,,,,
1535 LEVANTE AV,,09007810,1,BUB,BURGLARY NON-RESIDENTIAL,07U,10/ 1/09,10/01/09,09/10/01,09/30/09,2300,10/01/09,23:00 a12/p12,94,891627.89,501154.33500000002,,
1535 LEVANTE AV,,09007811,1,THC,THEFT FROM MOTOR VEHICLE,07U,10/ 1/09,10/01/09,09/10/01,09/30/09,1600,10/01/09,16:00 a12/p12,94,891627.89,501154.33500000002,,
1300 STANFORD DR,BLK,09007822,1,DIB,DISTURBANCE OTHER,07U,10/ 1/09,10/01/09,09/10/01,10/01/09,1254,10/01/09,12:54 a12/p12,,,,,
1585 ALBENGA AV,,09007845,1,TVE,THEFT OF BICYCLE,07U,10/ 2/09,10/02/09,09/10/02,10/01/09,2000,10/02/09,20:00 a12/p12,107,891478.31499999994,502478.739,,
1400 MILLER RD,,09007863,1,FAL,FAMILY MISSING PERSON RECOVERY,07U,10/ 2/09,10/02/09,09/10/02,10/02/09,1300,10/02/09,13:00 a12/p12,,,,,
5200 PONCE DE LEON BLVD,BLK,09007881,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,10/ 3/09,10/03/09,09/10/03,10/03/09,0218,10/03/09,02:18 a12/p12,,,,,
1211 THEO DICKINSON DR,,09007883,1,THB,THEFT OF AUTO PART / ACCESSORY,07U,10/ 3/09,10/03/09,09/10/03,10/02/09,1013,10/03/09,10:13 a12/p12,,,,,
6200 SAN AMARO DR,BLK,09007894,1,VAC,VANDALISM TO PROPERTY,07U,10/ 3/09,10/03/09,09/10/03,10/03/09,1446,10/03/09,14:46 a12/p12,96,892059.28200000001,501423.57299999997,,
1306 STANFORD DR,,09007893,1,ZOA,TRESPASS WARNING,07U,10/ 3/09,10/03/09,09/10/03,10/03/09,1547,10/03/09,15:47 a12/p12,31,893821.40300000005,504487.02600000001,,
1314 MILLER DR,,09007903,1,FDD,FD SICK/INJURED PERSON,07U,10/ 3/09,10/03/09,09/10/03,10/03/09,2000,10/03/09,20:00 a12/p12,33,893377.17200000002,504450.17200000002,,
1500 LEVANTE AV,BLK,09007914,1,VEA,VEHICLE DRIVING / BOATING UNDER THE INFLUENCE,07U,10/ 4/09,10/04/09,09/10/04,10/04/09,0319,10/04/09,03:19 a12/p12,,,,,
1239 THEO DICKINSON DR,WT 1007,09007929,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,10/ 4/09,10/04/09,09/10/04,10/04/09,2230,10/04/09,22:30 a12/p12,,,,,
1239 THEO DICKINSON DR,WT-521,09007931,1,ZOD,INCIDENT REPORT,07U,10/ 4/09,10/04/09,09/10/04,10/04/09,2152,10/04/09,21:52 a12/p12,,,,,
1300 CAMPO SANO DR,,09007943,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,10/ 5/09,10/05/09,09/10/05,10/05/09,1130,10/05/09,11:30 a12/p12,,,,,
1311 MILLER DR,,09007960,1,FDD,FD SICK/INJURED PERSON,07U,10/ 5/09,10/05/09,09/10/05,10/05/09,1740,10/05/09,17:40 a12/p12,,,,,
1223 THEO DICKINSON DR,,09007983,1,ZZZ,VOID (RECORDS USE ONLY),07U,10/ 6/09,10/06/09,09/10/06,10/06/09,1325,10/06/09,13:25 a12/p12,,,,,
1244 STANFORD DR,,09007972,1,SCB,SIMPLE ASSAULT / THREATS,07U,10/ 6/09,10/06/09,09/10/06,10/05/09,1900,10/05/09,19:00 a12/p12,45,895022.70700000005,504471.212,,
1241 THEO DICKINSON DR,,09007984,1,THC,THEFT FROM MOTOR VEHICLE,07U,10/ 6/09,10/06/09,09/10/06,10/06/09,0100,10/06/09,01:00 a12/p12,81,892858.31700000004,503002.52299999999,,
1244 STANFORD DR,,09007994,1,FDD,FD SICK/INJURED PERSON,07U,10/ 6/09,10/06/09,09/10/06,10/06/09,1700,10/06/09,17:00 a12/p12,45,895022.70700000005,504471.212,,
1223 THEO DICKINSON DR,,09007996,1,FDD,FD SICK/INJURED PERSON,07U,10/ 6/09,10/06/09,09/10/06,10/06/09,1806,10/06/09,18:06 a12/p12,,,,,
5250 UNIVERSITY DR,508,09008000,1,FDD,FD SICK/INJURED PERSON,07U,10/ 6/09,10/06/09,09/10/06,10/06/09,1925,10/06/09,19:25 a12/p12,,,,,
5050 BRUNSON DR,,09008030,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,10/ 7/09,10/07/09,09/10/07,10/07/09,1509,10/07/09,15:09 a12/p12,20,894420.18700000003,505665.27899999998,,
1231 THEO DICKINSON DR,PT809,09008011,1,ZOM,INTOXICATED PERSON,07U,10/ 7/09,10/07/09,09/10/07,10/07/09,0239,10/07/09,02:39 a12/p12,,,,,
5665 PONCE DE LEON BLVD,,09008019,1,PRB,PROPERTY LOST,07U,10/ 7/09,10/07/09,09/10/07,10/06/09,1600,10/06/09,16:00 a12/p12,,,,,
1525 ALBENGA AV,,09008016,1,SXE,SEXUAL INDECENT EXPOSURE,07U,10/ 7/09,10/07/09,09/10/07,10/07/09,0802,10/07/09,08:02 a12/p12,109,891786.45900000003,502485.90500000003,,
1525 ALBENGA AV,,09008016,2,SXF,SEXUAL LEWD / LASCIVIOUS ACT,07U,10/ 7/09,10/07/09,09/10/07,10/07/09,0802,10/07/09,08:02 a12/p12,109,891786.45900000003,502485.90500000003,,
1306 STANFORD DR,,09008023,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,10/ 7/09,10/07/09,09/10/07,10/07/09,1222,10/07/09,12:22 a12/p12,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,09008023,1,THJ,THEFT BY SHOPLIFTING,07U,10/ 7/09,10/07/09,09/10/07,10/07/09,1222,10/07/09,12:22 a12/p12,31,893821.40300000005,504487.02600000001,,
1111 MEMORIAL DR,,09008027,1,THC,THEFT FROM MOTOR VEHICLE,07U,10/ 7/09,10/07/09,09/10/07,10/07/09,0930,10/07/09,09:30 a12/p12,18,894105.66599999997,505505.27299999999,,
5665 PONCE DE LEON BLVD,,09008076,1,PRB,PROPERTY LOST,07U,10/ 7/09,10/07/09,09/10/07,10/07/09,1753,10/07/09,17:53 a12/p12,,,,,
5401 STANFORD DR,,09008036,1,PRC,PROPERTY DAMAGED,07U,10/ 7/09,10/07/09,09/10/07,10/07/09,1755,10/07/09,17:55 a12/p12,,,,,
5185 PONCE DE LEON BLVD,,09008039,1,PRC,PROPERTY DAMAGED,07U,10/ 7/09,10/07/09,09/10/07,10/03/09,1400,10/07/09,14:00 a12/p12,,,,,
5501 SAN AMARO DR,,09008044,1,FDD,FD SICK/INJURED PERSON,07U,10/ 7/09,10/07/09,09/10/07,10/07/09,2245,10/07/09,22:45 a12/p12,,,,,
1241 THEO DICKINSON DR,,09008079,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,10/ 8/09,10/08/09,09/10/08,10/08/09,1700,10/08/09,17:00 a12/p12,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,09008115,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,10/ 9/09,10/09/09,09/10/09,10/09/09,2045,10/09/09,20:45 a12/p12,81,892858.31700000004,503002.52299999999,,
5183 PONCE DE LEON BLVD,,09008114,1,ZOA,TRESPASS WARNING,07U,10/10/09,10/10/09,09/10/10,10/09/09,2306,10/09/09,23:06 a12/p12,49,895569.78700000001,504323.94,,
5202 UNIVERSITY DR,,09008122,1,VAC,VANDALISM TO PROPERTY,07U,10/10/09,10/10/09,09/10/10,10/10/09,0725,10/10/09,07:25 a12/p12,27,894455.40899999999,504947.43699999998,,
1241 THEO DICKINSON DR,,09008125,1,PRB,PROPERTY LOST,07U,10/10/09,10/10/09,09/10/10,10/08/09,1925,10/08/09,19:25 a12/p12,81,892858.31700000004,503002.52299999999,,
5900 PONCE DE LEON BLVD,BLK,09008141,1,ZOA,TRESPASS WARNING,07U,10/10/09,10/10/09,09/10/10,10/10/09,2120,10/10/09,21:20 a12/p12,,,,,
1306 STANFORD DR,,09008153,1,PRB,PROPERTY LOST,07U,10/11/09,10/11/09,09/10/11,10/02/09,1100,10/02/09,11:00 a12/p12,31,893821.40300000005,504487.02600000001,,
5821 SAN AMARO DR,,09008165,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,10/12/09,10/12/09,09/10/12,10/12/09,1015,10/12/09,10:15 a12/p12,,,,,
1245 DAUER DR,,09008172,1,THC,THEFT FROM MOTOR VEHICLE,07U,10/12/09,10/12/09,09/10/12,10/12/09,1200,10/12/09,12:00 a12/p12,65,893424.071,502854.73300000001,,
"5150 BRUNSON DR, LIRC",,09008178,1,PRB,PROPERTY LOST,07U,10/12/09,10/12/09,09/10/12,10/12/09,1215,10/12/09,12:15 a12/p12,22,894535.49300000002,505370.87,,
1245 DAUER DR,,09008174,1,THC,THEFT FROM MOTOR VEHICLE,07U,10/12/09,10/12/09,09/10/12,10/12/09,1200,10/12/09,12:00 a12/p12,65,893424.071,502854.73300000001,,
1245 DAUER DR,,09008175,1,THC,THEFT FROM MOTOR VEHICLE,07U,10/12/09,10/12/09,09/10/12,10/12/09,1200,10/12/09,12:00 a12/p12,65,893424.071,502854.73300000001,,
"5150 BRUNSON DR, LIRC",,09008183,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,10/12/09,10/12/09,09/10/12,10/12/09,1230,10/12/09,12:30 a12/p12,22,894535.49300000002,505370.87,,
1551 BRESCIA AV,,09008201,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,10/13/09,10/13/09,09/10/13,10/13/09,1120,10/13/09,11:20 a12/p12,99,891580.03899999999,501686.75099999999,,
5616 GEORGE E MERRICK ST,,09008197,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,10/13/09,10/13/09,09/10/13,10/13/09,1010,10/13/09,10:10 a12/p12,,,,,
1525 ALBENGA AV,,09008222,1,ZZZ,VOID (RECORDS USE ONLY),07U,10/13/09,10/13/09,09/10/13,10/13/09,1912,10/13/09,19:12 a12/p12,109,891786.45900000003,502485.90500000003,,
5665 PONCE DE LEON BLVD,,09008188,1,ZZZ,VOID (RECORDS USE ONLY),07U,10/13/09,10/13/09,09/10/13,10/13/09,0209,10/13/09,02:09 a12/p12,,,,,
1216 THEO DICKINSON DR,36K,09008186,1,FDD,FD SICK/INJURED PERSON,07U,10/13/09,10/13/09,09/10/13,10/13/09,0018,10/13/09,00:18 a12/p12,62,893730.56900000002,503420.55200000003,,
1111 MEMORIAL DR,207,09008199,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,10/13/09,10/13/09,09/10/13,10/13/09,1032,10/13/09,10:32 a12/p12,18,894105.66599999997,505505.27299999999,,
1239 THEO DICKINSON DR,BLK,09008209,1,PRB,PROPERTY LOST,07U,10/13/09,10/13/09,09/10/13,10/10/09,0800,10/13/09,08:00 a12/p12,,,,,
5665 PONCE DE LEON BLVD,,09008216,1,FRG,FRAUD POSSESSION OF COUNTERFEIT,07U,10/13/09,10/13/09,09/10/13,10/13/09,1709,10/13/09,17:09 a12/p12,,,,,
5665 PONCE DE LEON BLVD,,09008219,1,ZOA,TRESPASS WARNING,07U,10/13/09,10/13/09,09/10/13,10/13/09,1200,10/13/09,12:00 a12/p12,,,,,
1241 THEO DICKINSON DR,,09008225,1,PRB,PROPERTY LOST,07U,10/13/09,10/13/09,09/10/13,10/13/09,2000,10/13/09,20:00 a12/p12,81,892858.31700000004,503002.52299999999,,
1239 THEO DICKINSON DR,RT 721,09008229,2,FDD,FD SICK/INJURED PERSON,07U,10/14/09,10/14/09,09/10/14,10/14/09,0200,10/14/09,02:00 a12/p12,,,,,
1239 THEO DICKINSON DR,RT 721,09008229,1,ZOM,INTOXICATED PERSON,07U,10/14/09,10/14/09,09/10/14,10/14/09,0200,10/14/09,02:00 a12/p12,,,,,
1111 MEMORIAL DR,,09008270,1,POB,PORNOGRAPHY UNLAWFUL POSSESSION,07U,10/15/09,10/15/09,09/10/15,10/15/09,1100,10/15/09,11:00 a12/p12,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,,09008270,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,10/15/09,10/15/09,09/10/15,10/15/09,1100,10/15/09,11:00 a12/p12,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,,09008270,2,PRA,PROPERTY FOUND / IMPOUNDED,07U,10/15/09,10/15/09,09/10/15,10/15/09,1100,10/15/09,11:00 a12/p12,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,,09008270,1,ZOA,TRESPASS WARNING,07U,10/15/09,10/15/09,09/10/15,10/15/09,1100,10/15/09,11:00 a12/p12,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,,09008270,1,ZOA,TRESPASS WARNING,07U,10/15/09,10/15/09,09/10/15,10/15/09,1100,10/15/09,11:00 a12/p12,18,894105.66599999997,505505.27299999999,,
5030 BRUNSON DR,,09008279,1,SCA,SIMPLE BATTERY,07U,10/15/09,10/15/09,09/10/15,10/14/09,1655,10/14/09,16:55 a12/p12,19,894255.06599999999,505594.31900000002,,
5030 BRUNSON DR,,09008279,1,SCA,SIMPLE BATTERY,07U,10/15/09,10/15/09,09/10/15,10/14/09,1655,10/14/09,16:55 a12/p12,19,894255.06599999999,505594.31900000002,,
1244 STANFORD DR,,09008282,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,10/15/09,10/15/09,09/10/15,10/15/09,1325,10/15/09,13:25 a12/p12,45,895022.70700000005,504471.212,,
1244 STANFORD DR,,09008282,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,10/15/09,10/15/09,09/10/15,10/15/09,1325,10/15/09,13:25 a12/p12,45,895022.70700000005,504471.212,,
1314 MILLER DR,,09008290,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,10/15/09,10/15/09,09/10/15,10/14/09,2030,10/14/09,20:30 a12/p12,33,893377.17200000002,504450.17200000002,,
1314 MILLER DR,,09008290,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,10/15/09,10/15/09,09/10/15,10/14/09,2030,10/14/09,20:30 a12/p12,33,893377.17200000002,504450.17200000002,,
5801 SAN AMARO DR,,09008293,1,FDD,FD SICK/INJURED PERSON,07U,10/15/09,10/15/09,09/10/15,10/15/09,2000,10/15/09,20:00 a12/p12,,,,,
5801 SAN AMARO DR,,09008293,1,FDD,FD SICK/INJURED PERSON,07U,10/15/09,10/15/09,09/10/15,10/15/09,2000,10/15/09,20:00 a12/p12,,,,,
1239 THEO DICKINSON DR,WT 320,09008294,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,10/15/09,10/15/09,09/10/15,10/15/09,2220,10/15/09,22:20 a12/p12,,,,,
1239 THEO DICKINSON DR,WT 320,09008294,1,PRA,PROPERTY FOUND / IMPOUNDED,07U,10/15/09,10/15/09,09/10/15,10/15/09,2220,10/15/09,22:20 a12/p12,,,,,
1306 STANFORD DR,,09008302,1,PRB,PROPERTY LOST,07U,10/16/09,10/16/09,09/10/16,10/05/09,1300,10/05/09,13:00 a12/p12,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,09008302,1,PRB,PROPERTY LOST,07U,10/16/09,10/16/09,09/10/16,10/05/09,1300,10/05/09,13:00 a12/p12,31,893821.40300000005,504487.02600000001,,
1231 THEO DICKINSON DR,PT-221,09008326,1,ZOM,INTOXICATED PERSON,07U,10/17/09,10/17/09,09/10/17,10/17/09,0133,10/17/09,01:33 a12/p12,,,,,
1231 THEO DICKINSON DR,PT-221,09008326,1,ZOM,INTOXICATED PERSON,07U,10/17/09,10/17/09,09/10/17,10/17/09,0133,10/17/09,01:33 a12/p12,,,,,
5185 PONCE DE LEON BLVD,,09008347,2,FDD,FD SICK/INJURED PERSON,07U,10/18/09,10/18/09,09/10/18,10/18/09,0220,10/18/09,02:20 a12/p12,,,,,
5185 PONCE DE LEON BLVD,,09008347,2,FDD,FD SICK/INJURED PERSON,07U,10/18/09,10/18/09,09/10/18,10/18/09,0220,10/18/09,02:20 a12/p12,,,,,
5185 PONCE DE LEON BLVD,,09008347,1,ZOM,INTOXICATED PERSON,07U,10/18/09,10/18/09,09/10/18,10/18/09,0220,10/18/09,02:20 a12/p12,,,,,
5185 PONCE DE LEON BLVD,,09008347,1,ZOM,INTOXICATED PERSON,07U,10/18/09,10/18/09,09/10/18,10/18/09,0220,10/18/09,02:20 a12/p12,,,,,
1299 THEO DICKINSON DR,,09008348,1,PRC,PROPERTY DAMAGED,07U,10/18/09,10/18/09,09/10/18,10/18/09,0307,10/18/09,03:07 a12/p12,,,,,
1299 THEO DICKINSON DR,,09008348,1,PRC,PROPERTY DAMAGED,07U,10/18/09,10/18/09,09/10/18,10/18/09,0307,10/18/09,03:07 a12/p12,,,,,
1111 MEMORIAL DR,,09008369,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,10/19/09,10/19/09,09/10/19,10/19/09,1011,10/19/09,10:11 a12/p12,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,,09008369,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,10/19/09,10/19/09,09/10/19,10/19/09,1011,10/19/09,10:11 a12/p12,18,894105.66599999997,505505.27299999999,,
1241 THEO DICKINSON DR,,09008367,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,10/19/09,10/19/09,09/10/19,10/19/09,0928,10/19/09,09:28 a12/p12,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,09008367,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,10/19/09,10/19/09,09/10/19,10/19/09,0928,10/19/09,09:28 a12/p12,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,09008392,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,10/20/09,10/20/09,09/10/20,10/20/09,0930,10/20/09,09:30 a12/p12,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,09008392,1,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,10/20/09,10/20/09,09/10/20,10/20/09,0930,10/20/09,09:30 a12/p12,81,892858.31700000004,503002.52299999999,,
6000 RED RD,BLK,09008384,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,10/20/09,10/20/09,09/10/20,10/20/09,0318,10/20/09,03:18 a12/p12,,,,,
6000 RED RD,BLK,09008384,1,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,10/20/09,10/20/09,09/10/20,10/20/09,0318,10/20/09,03:18 a12/p12,,,,,
1252 MEMORIAL DR,,09008387,1,FRD,FRAUD BY CREDIT CARD / ATM,07U,10/20/09,10/20/09,09/10/20,09/25/09,1205,10/05/09,12:05 a12/p12,17,893876.15800000005,505263.125,,
1252 MEMORIAL DR,,09008387,2,FRD,FRAUD BY CREDIT CARD / ATM,07U,10/20/09,10/20/09,09/10/20,09/25/09,1205,10/05/09,12:05 a12/p12,17,893876.15800000005,505263.125,,
1252 MEMORIAL DR,,09008387,1,FRL,FRAUD OTHER JURISDICTION,07U,10/20/09,10/20/09,09/10/20,09/25/09,1205,10/05/09,12:05 a12/p12,17,893876.15800000005,505263.125,,
1252 MEMORIAL DR,,09008387,2,FRL,FRAUD OTHER JURISDICTION,07U,10/20/09,10/20/09,09/10/20,09/25/09,1205,10/05/09,12:05 a12/p12,17,893876.15800000005,505263.125,,
1111 MEMORIAL DR,202,09008398,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,10/20/09,10/20/09,09/10/20,10/19/09,1520,10/19/09,15:20 a12/p12,18,894105.66599999997,505505.27299999999,,
1111 MEMORIAL DR,202,09008398,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,10/20/09,10/20/09,09/10/20,10/19/09,1520,10/19/09,15:20 a12/p12,18,894105.66599999997,505505.27299999999,,
1241 THEO DICKINSON DR,,09008402,1,THC,THEFT FROM MOTOR VEHICLE,07U,10/20/09,10/20/09,09/10/20,10/20/09,0900,10/20/09,09:00 a12/p12,81,892858.31700000004,503002.52299999999,,
1241 THEO DICKINSON DR,,09008402,1,THC,THEFT FROM MOTOR VEHICLE,07U,10/20/09,10/20/09,09/10/20,10/20/09,0900,10/20/09,09:00 a12/p12,81,892858.31700000004,503002.52299999999,,
5615 PAVIA ST,,09008431,1,THG,THEFT FROM COIN OPERATED MACHINE,07U,10/21/09,10/21/09,09/10/21,10/14/09,1128,10/21/09,11:28 a12/p12,54,894485.30200000003,503768.17499999999,,
