address,apt,case,primary_offense,offense_code,offense,date_rept,date_occu,hour_occu,date_fnd,hour_fnd,fid,x,y
5399 PONCE DE LEON BLVD/DICKINSON DR,,12009794,1,VEL,VEHICLE TRAFFIC CRASH,2012-12-11,2012-12-11,0000,2012-12-11,0000,,,
1301 STANFORD DR,,12009813,1,VEL,VEHICLE TRAFFIC CRASH,2012-12-11,2012-12-11,0000,2012-12-11,0000,,,
5199 PONCE DE LEON BLVD/STANFORD DR,,12009857,1,VEL,VEHICLE TRAFFIC CRASH,2012-12-13,2012-12-13,0000,2012-12-13,0000,,,
6599 SAN AMARO DR/PONCE DE LEON BLVD,,12009864,1,VEL,VEHICLE TRAFFIC CRASH,2012-12-13,2012-12-13,0000,2012-12-13,0000,,,
1599 BRESCIA AV/RED RD,,12009922,1,VEL,VEHICLE TRAFFIC CRASH,2012-12-15,2012-12-15,0000,2012-12-15,0000,,,
5399 PONCE DE LEON BLVD/DICKINSON DR,,12009945,1,VEL,VEHICLE TRAFFIC CRASH,2012-12-16,2012-12-16,0000,2012-12-16,0000,,,
1245 DAUER DR,,12008248,2,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,2012-10-19,2012-10-19,2315,2012-10-19,2325,,,
5185 PONCE DE LEON BLVD,646,12009646,2,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,2012-12-05,2012-12-04,0200,2012-12-04,2100,,,
5665 PONCE DE LEON BLVD,,12007729,1,XOO,EXTORTION / BLACKMAIL,2012-10-04,2012-10-04,1125,2012-10-04,1130,,,
5185 PONCE DE LEON BLVD,210,12008333,1,XOO,EXTORTION / BLACKMAIL,2012-10-22,2012-10-11,0217,2012-10-22,1223,,,
5600 GEORGE E MERRICK ST,R15,12007646,1,ZOA,TRESPASS WARNING,2012-10-01,2012-10-01,1600,2012-10-01,1650,55,894213.16599999997,503867.28399999999
5821 SAN AMARO DR,,12007677,1,ZOA,TRESPASS WARNING,2012-10-02,2012-10-02,1624,2012-10-02,1625,,,
1300 MEMORIAL DR,,12007911,1,ZOA,TRESPASS WARNING,2012-10-10,2012-10-10,1314,2012-10-10,1314,,,
5821 SAN AMARO DR,,12008045,1,ZOA,TRESPASS WARNING,2012-10-14,2012-10-14,2318,2012-10-14,2318,,,
1550 BRESCIA AV,,12008102,2,ZOA,TRESPASS WARNING,2012-10-16,2012-10-16,1224,2012-10-16,1224,238,891786.47600000002,501402.777
1245 DAUER DR,,12008604,1,ZOA,TRESPASS WARNING,2012-10-31,2012-10-31,1308,2012-10-31,1308,,,
1241 DICKINSON DR,,12008642,2,ZOA,TRESPASS WARNING,2012-11-01,2012-11-01,1528,2012-11-01,1528,,,
1306 STANFORD DR,,12008706,1,ZOA,TRESPASS WARNING,2012-11-03,2012-11-03,1413,2012-11-03,1413,,,
1204 DICKINSON DR,37B,12008761,2,ZOA,TRESPASS WARNING,2012-11-06,2012-09-15,0900,2012-11-05,1650,,,
5821 SAN AMARO DR,,12009094,1,ZOA,TRESPASS WARNING,2012-11-15,2012-11-15,1726,2012-11-15,1726,,,
1231 DICKINSON DR,,12009102,1,ZOA,TRESPASS WARNING,2012-11-16,2012-11-16,0030,2012-11-16,0100,865,893063.45700000005,503573.89799999999
1306 STANFORD DR,BLK,12009108,1,ZOA,TRESPASS WARNING,2012-11-16,2012-11-16,0652,2012-11-16,0652,,,
5821 SAN AMARO DR,,12009443,1,ZOA,TRESPASS WARNING,2012-11-28,2012-11-28,1410,2012-11-28,1422,,,
5185 PONCE DE LEON BLVD,,12009575,2,ZOA,TRESPASS WARNING,2012-12-03,2012-12-03,2006,2012-12-03,2007,607,895367.09600000002,504128.28899999999
1300 MEMORIAL DR,,12009642,1,ZOA,TRESPASS WARNING,2012-12-05,2012-12-05,1430,2012-12-05,1635,,,
5185 PONCE DE LEON BLVD,646,12009646,2,ZOA,TRESPASS WARNING,2012-12-05,2012-12-04,0200,2012-12-04,2100,,,
5030 BRUNSON DR,,12009972,1,ZOA,TRESPASS WARNING,2012-12-17,2012-12-17,1512,2012-12-17,1512,,,
1290 CAMPO SANO AV,,12010148,1,ZOA,TRESPASS WARNING,2012-12-24,2012-12-24,0755,2012-12-24,0805,,,
1400 TRILLO AV,BLK,12008042,1,ZOB,WARRANT ARREST,2012-10-14,2012-10-14,1605,2012-10-14,1610,,,
1306 STANFORD DR,,12007698,1,ZOD,INCIDENT REPORT,2012-10-03,2012-10-03,1330,2012-10-03,1330,877,893741.54099999997,504436.81800000003
5600 GEORGE E MERRICK ST,,12007937,1,ZOD,INCIDENT REPORT,2012-10-11,2012-10-11,1122,2012-10-11,1130,,,
1231 DICKINSON DR,122,12009479,1,ZOD,INCIDENT REPORT,2012-11-29,2012-11-27,0045,2012-11-27,0600,,,
1241 DICKINSON DR,,12009572,1,ZOD,INCIDENT REPORT,2012-12-03,2012-12-03,1412,2012-12-03,1512,,,
1244 STANFORD DR,,12007693,1,ZOE,SUSPICIOUS INCIDENT,2012-10-03,2012-10-02,0500,2012-10-03,0600,45,895022.70700000005,504471.212
5565 PONCE DE LEON BLVD,,12008014,1,ZOE,SUSPICIOUS INCIDENT,2012-10-13,2012-10-12,1144,2012-10-12,1144,,,
1252 MEMORIAL DR,158,12008632,1,ZOE,SUSPICIOUS INCIDENT,2012-11-01,2012-11-01,1110,2012-11-01,1110,,,
1241 DICKINSON DR,102A,12008963,1,ZOE,SUSPICIOUS INCIDENT,2012-11-12,2012-11-12,0733,2012-11-12,0742,81,892858.31700000004,503002.52299999999
1301 MEMORIAL DR,RM:154,12009276,1,ZOE,SUSPICIOUS INCIDENT,2012-11-21,2012-11-20,1620,2012-11-20,1620,,,
1525 ALBENGA AV,,12009310,1,ZOE,SUSPICIOUS INCIDENT,2012-11-22,2012-11-21,0900,2012-11-22,1200,,,
1314 MILLER DR,,12010030,2,ZOE,SUSPICIOUS INCIDENT,2012-12-19,2012-12-19,1511,2012-12-19,1511,,,
5600 GEORGE E MERRICK ST,R19,12007628,1,ZOJ,BAKER / MARCHMAN ACT,2012-10-01,2012-10-01,1205,2012-10-01,1236,55,894213.16599999997,503867.28399999999
5600 GEORGE E MERRICK ST,R15,12007646,2,ZOJ,BAKER / MARCHMAN ACT,2012-10-01,2012-10-01,1600,2012-10-01,1650,55,894213.16599999997,503867.28399999999
5801 SAN AMARO DR,,12008722,1,ZOJ,BAKER / MARCHMAN ACT,2012-11-04,2012-11-04,1022,2012-11-04,1022,686,892449.272,503180.66100000002
1231 DICKINSON DR,,12007713,1,ZOM,INTOXICATED PERSON,2012-10-04,2012-10-04,0600,2012-10-04,0610,,,
5202 UNIVERSITY DR,,12007746,1,ZOM,INTOXICATED PERSON,2012-10-04,2012-10-04,1700,2012-10-04,2100,570,894497.25300000003,504864.62800000003
5185 PONCE DE LEON BLVD,,12008006,2,ZOM,INTOXICATED PERSON,2012-10-13,2012-10-13,0341,2012-10-13,0342,131,895221.08200000005,503966.17599999998
1241 DICKINSON DR,REAR,12008034,1,ZOM,INTOXICATED PERSON,2012-10-14,2012-10-14,0205,2012-10-14,0207,,,
1200 DICKINSON DR,BLK,12008244,1,ZOM,INTOXICATED PERSON,2012-10-19,2012-10-19,2225,2012-10-19,2233,,,
1245 DAUER DR,,12008245,1,ZOM,INTOXICATED PERSON,2012-10-19,2012-10-19,2226,2012-10-19,2227,,,
1231 DICKINSON DR,PT 918,12008246,2,ZOM,INTOXICATED PERSON,2012-10-19,2012-10-19,2230,2012-10-19,2230,,,
1231 DICKINSON DR,,12008250,1,ZOM,INTOXICATED PERSON,2012-10-20,2012-10-20,0032,2012-10-20,0056,,,
1245 DAUER DR,,12008253,1,ZOM,INTOXICATED PERSON,2012-10-20,2012-10-20,0005,2012-10-20,0005,,,
1200 DICKINSON DR,BLK,12008254,1,ZOM,INTOXICATED PERSON,2012-10-20,2012-10-20,0120,2012-10-20,0120,,,
5185 PONCE DE LEON BLVD,,12008718,1,ZOM,INTOXICATED PERSON,2012-11-04,2012-11-04,0131,2012-11-04,0131,,,
1239 DICKINSON DR,,12008904,1,ZOM,INTOXICATED PERSON,2012-11-10,2012-11-10,0130,2012-11-10,0135,,,
1239 DICKINSON DR,,12008936,1,ZOM,INTOXICATED PERSON,2012-11-11,2012-11-10,2330,2012-11-11,0130,,,
1211 DICKINSON DR,,12009619,1,ZOM,INTOXICATED PERSON,2012-12-05,2012-12-05,0220,2012-12-05,0221,,,
1300 STANFORD DR,BLK,12007622,2,ZOQ,ULEAD,2012-10-01,2012-10-01,0818,2012-10-01,0818,,,
1231 DICKINSON DR,,12007653,1,ZOQ,ULEAD,2012-10-01,2012-10-01,2320,2012-10-01,2320,70,893261.76699999999,503552.82699999999
1239 DICKINSON DR,WT708,12007930,1,ZOQ,ULEAD,2012-10-10,2012-10-10,2100,2012-10-10,2245,74,892974.25199999998,503706.15500000003
1231 DICKINSON DR,M412,12008047,1,ZOQ,ULEAD,2012-10-15,2012-10-15,0040,2012-10-15,0040,,,
1239 DICKINSON DR,WT318,12008121,1,ZOQ,ULEAD,2012-10-16,2012-10-16,2030,2012-10-16,2040,,,
1239 DICKINSON DR,,12008122,1,ZOQ,ULEAD,2012-10-17,2012-10-16,1800,2012-10-16,1934,,,
1200 DICKINSON DR,BLK,12008254,2,ZOQ,ULEAD,2012-10-20,2012-10-20,0120,2012-10-20,0120,,,
1241 DICKINSON DR,,12008323,1,ZOQ,ULEAD,2012-10-22,2012-10-22,1531,2012-10-22,1545,,,
1231 DICKINSON DR,MT1210,12008446,1,ZOQ,ULEAD,2012-10-25,2012-10-25,2200,2012-10-25,2205,,,
1239 DICKINSON DR,WT207,12009104,1,ZOQ,ULEAD,2012-11-16,2012-11-16,0145,2012-11-16,0205,74,892974.25199999998,503706.15500000003
1239 DICKINSON DR,,12009132,1,ZOQ,ULEAD,2012-11-16,2012-11-16,1815,2012-11-16,1820,,,
1300 STANFORD DR,BLK,12009150,1,ZOQ,ULEAD,2012-11-17,2012-11-17,1700,2012-11-17,1700,,,
1300 STANFORD DR,,12009151,1,ZOQ,ULEAD,2012-11-17,2012-11-17,1700,2012-11-17,1700,,,
5185 PONCE DE LEON BLVD,237,12009177,1,ZOQ,ULEAD,2012-11-18,2012-11-18,2116,2012-11-18,2116,,,
1239 DICKINSON DR,WT506,12009216,1,ZOQ,ULEAD,2012-11-19,2012-11-19,1755,2012-11-19,1756,74,892974.25199999998,503706.15500000003
1570 LIGURIA AV,105A,12009217,1,ZOQ,ULEAD,2012-11-19,2012-11-19,1845,2012-11-19,1845,102,891475.59199999995,501707.87099999998
1570 LIGURIA AV,UV 7-311,12009221,1,ZOQ,ULEAD,2012-11-19,2012-11-19,2220,2012-11-19,2240,102,891475.59199999995,501707.87099999998
1239 DICKINSON DR,WT804,12009256,1,ZOQ,ULEAD,2012-11-21,2012-11-21,0050,2012-11-21,0120,74,892974.25199999998,503706.15500000003
1239 DICKINSON DR,W404,12009297,1,ZOQ,ULEAD,2012-11-21,2012-11-21,2030,2012-11-21,2030,74,892974.25199999998,503706.15500000003
1507 LEVANTE AV,,13000140,2,FRL,FRAUD OTHER JURISDICTION,2013-01-08,2012-12-17,1200,2012-12-17,1600,95,891853.24100000004,501275.31300000002
1507 LEVANTE AV,,13000140,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2013-01-08,2012-12-17,1200,2012-12-17,1600,95,891853.24100000004,501275.31300000002
5030 BRUNSON DR,,13000129,1,ZOA,TRESPASS WARNING,2013-01-08,2013-01-08,0840,2013-01-08,0844,,,
1306 STANFORD DR,,13000135,1,BUB,BURGLARY NON-RESIDENTIAL,2013-01-08,2013-01-04,2013,2013-01-08,1015,891,893950.33700000006,504530.01299999998
1527 ALBENGA AV,,13000155,1,JUA,JUVENILE MISDEMEANOR OFFENDER,2013-01-08,2013-01-08,2042,2013-01-08,2043,110,891783.19900000002,502422.848
1527 ALBENGA AV,,13000155,2,ZOA,TRESPASS WARNING,2013-01-08,2013-01-08,2042,2013-01-08,2043,110,891783.19900000002,502422.848
1500 ALBENGA AV,BLK,13000161,1,ZOA,TRESPASS WARNING,2013-01-09,2013-01-09,0901,2013-01-09,0905,,,
1300 STANFORD DR,BLK,13000179,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-09,2013-01-09,1659,2013-01-09,1659,,,
1231 DICKINSON DR,,13000188,1,JUA,JUVENILE MISDEMEANOR OFFENDER,2013-01-09,2013-01-09,2255,2013-01-09,2255,,,
1231 DICKINSON DR,,13000188,2,ZOA,TRESPASS WARNING,2013-01-09,2013-01-09,2255,2013-01-09,2255,,,
1223 DICKINSON DR,,13000203,1,FDD,FD SICK/INJURED PERSON,2013-01-10,2013-01-10,1310,2013-01-10,1310,,,
1231 DICKINSON DR,,13000215,1,PRA,PROPERTY FOUND / IMPOUNDED,2013-01-10,2013-01-10,2055,2013-01-10,2055,,,
1306 STANFORD DR,,13000239,1,ZOD,INCIDENT REPORT,2013-01-11,2013-01-11,1712,2013-01-11,1722,,,
1241 DICKINSON DR,,13000241,2,FRL,FRAUD OTHER JURISDICTION,2013-01-11,2013-01-11,1530,2013-01-11,1900,,,
1241 DICKINSON DR,,13000241,1,THC,THEFT FROM MOTOR VEHICLE,2013-01-11,2013-01-11,1530,2013-01-11,1900,,,
1570 LIGURIA AV,111B,13000243,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-01-11,2013-01-11,1925,2013-01-11,1945,261,891462.24800000002,501943.88500000001
1570 LIGURIA AV,111B,13000243,1,ZOQ,ULEAD,2013-01-11,2013-01-11,1925,2013-01-11,1945,261,891462.24800000002,501943.88500000001
1239 DICKINSON DR,WT1204,13000245,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-01-11,2013-01-11,2035,2013-01-11,2035,,,
1239 DICKINSON DR,WT1204,13000245,1,ZOQ,ULEAD,2013-01-11,2013-01-11,2035,2013-01-11,2035,,,
1231 DICKINSON DR,,13000252,1,FDD,FD SICK/INJURED PERSON,2013-01-12,2013-01-12,0445,2013-01-12,0445,,,
1231 DICKINSON DR,MT1206,13000268,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,2013-01-13,2013-01-13,0210,2013-01-13,0430,,,
1231 DICKINSON DR,MT1206,13000268,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,2013-01-13,2013-01-13,0210,2013-01-13,0430,,,
1231 DICKINSON DR,MT1206,13000268,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-01-13,2013-01-13,0210,2013-01-13,0430,,,
1231 DICKINSON DR,MT1206,13000268,2,XOM,OBSTRUCTION OF JUSTICE / RESIST ARREST / ESCAPE,2013-01-13,2013-01-13,0210,2013-01-13,0430,,,
1231 DICKINSON DR,MT1206,13000268,2,ZOQ,ULEAD,2013-01-13,2013-01-13,0210,2013-01-13,0430,,,
6000 SAN AMARO DR,,13000282,1,ZOM,INTOXICATED PERSON,2013-01-14,2013-01-14,0151,2013-01-14,0152,,,
1549 S ALHAMBRA CIR/PONCE DE LEON BLVD,,13000297,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-14,2013-01-14,1351,2013-01-14,1351,,,
5185 PONCE DE LEON BLVD,438,13000309,1,ZOD,INCIDENT REPORT,2013-01-14,2013-01-14,0415,2013-01-14,0425,,,
5050 BRUNSON DR,,13000328,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-15,2013-01-15,1302,2013-01-15,1302,,,
1530 LIGURIA AV,,13000340,1,THC,THEFT FROM MOTOR VEHICLE,2013-01-16,2013-01-15,1700,2013-01-15,1738,339,894138.79,504028.02799999999
1306 STANFORD DR,,13000341,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2013-01-15,2013-01-14,1800,2013-01-15,0800,897,893975.39899999998,504486.64500000002
1300 MEMORIAL DR,,13000349,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-15,2013-01-15,2212,2013-01-15,2212,,,
1300 MEMORIAL DR,,13000374,1,ZOA,TRESPASS WARNING,2013-01-16,2013-01-16,1545,2013-01-16,1550,,,
1300 MEMORIAL DR,,13000374,2,ZOE,SUSPICIOUS INCIDENT,2013-01-16,2013-01-16,1545,2013-01-16,1550,,,
1549 S ALHAMBRA CIR/PONCE DE LEON BLVD,,13000381,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-17,2013-01-17,0850,2013-01-17,0850,,,
1239 DICKINSON DR,R319,13000406,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-01-17,2013-01-17,2200,2013-01-17,2205,,,
1239 DICKINSON DR,R319,13000406,1,ZOQ,ULEAD,2013-01-17,2013-01-17,2200,2013-01-17,2205,,,
1239 DICKINSON DR,,13000408,1,ZOM,INTOXICATED PERSON,2013-01-18,2013-01-18,0034,2013-01-18,0035,,,
1239 DICKINSON DR,,13000410,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-01-18,2013-01-18,0130,2013-01-18,0140,,,
1239 DICKINSON DR,,13000410,1,ZOQ,ULEAD,2013-01-18,2013-01-18,0130,2013-01-18,0140,,,
1231 DICKINSON DR,,13000411,1,ZOM,INTOXICATED PERSON,2013-01-18,2013-01-18,0400,2013-01-18,0410,,,
1500 ALBENGA AV/SAN AMARO DR,,13000416,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-18,2013-01-18,0837,2013-01-18,0837,,,
1300 MEMORIAL DR,,13000423,1,PRB,PROPERTY LOST,2013-01-18,2013-01-17,1730,2013-01-17,1745,,,
1239 DICKINSON DR,RT1200,13000430,1,FDD,FD SICK/INJURED PERSON,2013-01-18,2013-01-18,1620,2013-01-18,1621,,,
1231 DICKINSON DR,,13000436,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-01-18,2013-01-18,2230,2013-01-18,2231,,,
1231 DICKINSON DR,,13000436,1,ZOQ,ULEAD,2013-01-18,2013-01-18,2230,2013-01-18,2231,,,
1231 DICKINSON DR,,13000447,1,ZOE,SUSPICIOUS INCIDENT,2013-01-19,2013-01-18,2000,2013-01-19,1330,,,
5801 SAN AMARO DR,101C,13000465,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,2013-01-20,2013-01-19,0830,2013-01-19,2100,79,892347.24699999997,502912.07500000001
5615 PAVIA ST,,13000466,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-20,2013-01-20,1541,2013-01-20,1541,54,894485.30200000003,503768.17499999999
1239 DICKINSON DR,,13000484,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,2013-01-21,2013-01-21,1258,2013-01-21,1305,,,
1239 DICKINSON DR,,13000484,2,DRE,DRUG TRAFFICKING CONTROLLED SUBSTANCE,2013-01-21,2013-01-21,1258,2013-01-21,1305,,,
1239 DICKINSON DR,,13000484,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,2013-01-21,2013-01-21,1258,2013-01-21,1305,,,
1239 DICKINSON DR,,13000484,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-01-21,2013-01-21,1258,2013-01-21,1305,,,
5185 PONCE DE LEON BLVD,,13000497,1,ZOM,INTOXICATED PERSON,2013-01-21,2013-01-21,1855,2013-01-21,1915,,,
5665 PONCE DE LEON BLVD,,13000526,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-22,2013-01-22,1451,2013-01-22,1451,,,
1210 STANFORD DR,,13000532,1,ZOA,TRESPASS WARNING,2013-01-22,2013-01-22,1852,2013-01-22,1852,,,
1211 DICKINSON DR,,13000544,1,PRB,PROPERTY LOST,2013-01-23,2013-01-22,1430,2013-01-22,1700,,,
1585 ALBENGA AV,3111,13000546,1,PRB,PROPERTY LOST,2013-01-23,2013-01-21,2200,2013-01-22,0130,,,
5250 UNIVERSITY DR,,13000547,1,ZOA,TRESPASS WARNING,2013-01-23,2013-01-23,1115,2013-01-23,1124,,,
1239 DICKINSON DR,,13000560,1,ZOQ,ULEAD,2013-01-23,2013-01-23,1715,2013-01-23,1719,,,
5500 PONCE DE LEON BLVD,BLK,13000565,1,ZOQ,ULEAD,2013-01-23,2013-01-23,2335,2013-01-23,2335,596,893085.93900000001,501909.61599999998
1239 DICKINSON DR,,13000574,1,ZOA,TRESPASS WARNING,2013-01-24,2013-01-24,1100,2013-01-24,1100,,,
1535 LEVANTE AV,,13000582,1,ZOA,TRESPASS WARNING,2013-01-24,2013-01-24,1301,2013-01-24,1304,,,
5150 BRUNSON DR,,13000587,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-24,2013-01-24,1450,2013-01-24,1450,,,
1231 DICKINSON DR,,13000590,1,FDD,FD SICK/INJURED PERSON,2013-01-24,2013-01-24,1016,2013-01-24,1020,,,
6200 SAN AMARO DR,,13000599,1,ZOB,WARRANT ARREST,2013-01-25,2013-01-24,2230,2013-01-24,2235,,,
1231 DICKINSON DR,MT1208,13000600,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-01-25,2013-01-24,1141,2013-01-25,0005,,,
1231 DICKINSON DR,MT1208,13000600,1,ZOQ,ULEAD,2013-01-25,2013-01-24,1141,2013-01-25,0005,,,
6403 RED RD/SW 64TH ST,,13000622,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-25,2013-01-25,1445,2013-01-25,1445,,,
1306 STANFORD DR,,13000624,1,ZOA,TRESPASS WARNING,2013-01-25,2013-01-25,1511,2013-01-25,1511,,,
1299 DICKINSON DR/PONCE DE LEON BLVD,,13000625,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-25,2013-01-25,1547,2013-01-25,1547,,,
1300 MEMORIAL DR,,13000627,1,PRB,PROPERTY LOST,2013-01-25,2013-01-25,1500,2013-01-25,1600,,,
1231 DICKINSON DR,,13000630,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,2013-01-25,2013-01-25,1650,2013-01-25,1656,,,
1231 DICKINSON DR,,13000630,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,2013-01-25,2013-01-25,1650,2013-01-25,1656,,,
1231 DICKINSON DR,,13000630,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-01-25,2013-01-25,1650,2013-01-25,1656,,,
1239 DICKINSON DR,,13000639,1,ZOM,INTOXICATED PERSON,2013-01-26,2013-01-25,2315,2013-01-25,2319,,,
1239 DICKINSON DR,WT811,13000642,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-01-26,2013-01-26,0200,2013-01-26,0215,,,
1239 DICKINSON DR,WT811,13000642,1,ZOQ,ULEAD,2013-01-26,2013-01-26,0200,2013-01-26,0215,,,
1239 DICKINSON DR,,13000643,2,FDD,FD SICK/INJURED PERSON,2013-01-26,2013-01-26,0202,2013-01-26,0230,,,
1239 DICKINSON DR,,13000643,1,ZOM,INTOXICATED PERSON,2013-01-26,2013-01-26,0202,2013-01-26,0230,,,
1365 MEMORIAL DR,,13000666,1,FDD,FD SICK/INJURED PERSON,2013-01-26,2013-01-26,2239,2013-01-26,2239,,,
1231 DICKINSON DR,,13000668,1,FAC,FAMILY CHILD NEGLECT,2013-01-27,2013-01-27,0158,2013-01-27,0158,,,
1231 DICKINSON DR,,13000668,2,ZOM,INTOXICATED PERSON,2013-01-27,2013-01-27,0158,2013-01-27,0158,,,
1231 DICKINSON DR,,13000669,1,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,2013-01-27,2013-01-27,0158,2013-01-27,0158,,,
1231 DICKINSON DR,,13000669,2,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,2013-01-27,2013-01-27,0158,2013-01-27,0158,,,
1231 DICKINSON DR,,13000669,2,ZOM,INTOXICATED PERSON,2013-01-27,2013-01-27,0158,2013-01-27,0158,,,
1231 DICKINSON DR,,13000669,2,ZOQ,ULEAD,2013-01-27,2013-01-27,0158,2013-01-27,0158,,,
1231 DICKINSON DR,,13000674,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-01-27,2013-01-27,1245,2013-01-27,1250,,,
1231 DICKINSON DR,,13000674,1,ZOQ,ULEAD,2013-01-27,2013-01-27,1245,2013-01-27,1250,,,
6200 SAN AMARO DR,,13000685,2,ASA,ASSIST LAW AGENCY,2013-01-28,2013-01-28,0931,2013-01-28,0934,,,
6200 SAN AMARO DR,,13000685,1,DIA,DISTURBANCE DOMESTIC,2013-01-28,2013-01-28,0931,2013-01-28,0934,,,
6200 SAN AMARO DR,,13000685,2,ZOA,TRESPASS WARNING,2013-01-28,2013-01-28,0931,2013-01-28,0934,,,
1111 MEMORIAL DR,213,13000710,1,PRB,PROPERTY LOST,2013-01-28,2013-01-28,1300,2013-01-28,1400,,,
1306 STANFORD DR,,13000716,1,ZOA,TRESPASS WARNING,2013-01-29,2013-01-29,0227,2013-01-29,0227,,,
1399 MILLER DR/SAN AMARO DR,,13000733,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-29,2013-01-29,1745,2013-01-29,1745,,,
1241 DICKINSON DR,,13000739,1,THC,THEFT FROM MOTOR VEHICLE,2013-01-29,2013-01-29,1820,2013-01-29,1950,,,
5185 PONCE DE LEON BLVD,,13000743,1,SCB,SIMPLE ASSAULT / THREATS,2013-01-29,2013-01-29,0020,2013-01-29,1600,,,
1500 LIGURIA AV/SAN AMARO DR,,13000753,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-30,2013-01-30,1031,2013-01-30,1031,,,
5500 SAN AMARO DR,BLK,13000762,1,FDD,FD SICK/INJURED PERSON,2013-01-31,2013-01-30,1748,2013-01-30,1750,,,
1241 DICKINSON DR,,13000767,1,FDD,FD SICK/INJURED PERSON,2013-01-30,2013-01-30,2020,2013-01-30,2020,,,
1314 MILLER DR,,13000774,1,ZOE,SUSPICIOUS INCIDENT,2013-01-31,2013-01-30,2200,2013-01-31,0823,,,
1245 DAUER DR,,13000778,1,THC,THEFT FROM MOTOR VEHICLE,2013-01-31,2013-01-31,0920,2013-01-31,1129,,,
5185 PONCE DE LEON BLVD,,13000782,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-01-31,2013-01-31,1230,2013-01-31,1240,,,
5185 PONCE DE LEON BLVD,,13000782,1,ZOE,SUSPICIOUS INCIDENT,2013-01-31,2013-01-31,1230,2013-01-31,1240,,,
5399 PONCE DE LEON BLVD/DICKINSON DR,,13000789,1,VEL,VEHICLE TRAFFIC CRASH,2013-01-31,2013-01-31,1526,2013-01-31,1526,,,
1231 DICKINSON DR,PT:917,13000790,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-02-01,2013-01-31,1500,2013-01-31,1524,,,
1231 DICKINSON DR,PT:917,13000790,1,ZOQ,ULEAD,2013-02-01,2013-01-31,1500,2013-01-31,1524,,,
5185 PONCE DE LEON BLVD,235,13000808,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-02-01,2013-01-31,2305,2013-02-01,0300,,,
5185 PONCE DE LEON BLVD,235,13000808,1,ZOQ,ULEAD,2013-02-01,2013-01-31,2305,2013-02-01,0300,,,
1239 DICKINSON DR,,13000810,2,PRA,PROPERTY FOUND / IMPOUNDED,2013-02-01,2013-02-01,0115,2013-02-01,0141,,,
1239 DICKINSON DR,,13000810,2,ZOM,INTOXICATED PERSON,2013-02-01,2013-02-01,0115,2013-02-01,0141,,,
1239 DICKINSON DR,,13000810,1,ZOQ,ULEAD,2013-02-01,2013-02-01,0115,2013-02-01,0141,,,
1231 DICKINSON DR,,13000812,2,FDD,FD SICK/INJURED PERSON,2013-02-01,2013-02-01,0351,2013-02-01,0351,,,
1231 DICKINSON DR,,13000812,1,ZOM,INTOXICATED PERSON,2013-02-01,2013-02-01,0351,2013-02-01,0351,,,
