Address1,Apt,Case,Pri_Offens,Off_Code,Offense,tract,DATEofReport,date_occ,hour_occ,date_fnd,hour_fnd,FID,X,Y,Donxees,Donyees
1311 MILLER DR,,10003033,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-13,2010-04-13,1715,2010-04-13,1715,12,893271.02899999998,504868.64199999999,,
1311 MILLER DR,,10003033,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-13,2010-04-13,1715,2010-04-13,1715,,,,,
1561 LIGURIA DR ( BLDG 6),306,10003035,1,TVE,THEFT OF BICYCLE,07U,2010-04-13,2010-04-13,1830,2010-04-13,1830,103,891566.97100000002,501944.41700000002,,
1561 LIGURIA DR ( BLDG 6),306,10003035,,TVE,THEFT OF BICYCLE,07U,2010-04-13,2010-04-13,1830,2010-04-13,1830,,,,,
5050 BRUNSON DR,,10003049,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-14,2010-04-14,1354,2010-04-14,1354,20,894420.18700000003,505665.27899999998,,
1101 STANFORD DR,546,10003038,,FDD,FD SICK/INJURED PERSON,07U,2010-04-14,2010-04-14,0145,2010-04-14,0145,,,,,
1101 STANFORD DR,,10003037,,DCC,DISORDERLY INTOXICATION,07U,2010-04-14,2010-04-14,0135,2010-04-14,0135,,,,,
1101 STANFORD DR,,10003037,,FDD,FD SICK/INJURED PERSON,07U,2010-04-14,2010-04-14,0135,2010-04-14,0135,,,,,
1101 STANFORD DR,,10003037,,ZOM,INTOXICATED PERSON,07U,2010-04-14,2010-04-14,0135,2010-04-14,0135,,,,,
1228 THEO DICKINSON DR,,10003067,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-15,2010-04-15,0924,2010-04-15,0924,63,893509.95700000005,503319.49900000001,,
1300 MEMORIAL DR,,10003094,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-15,2010-04-15,1758,2010-04-15,1758,16,893634.74199999997,505003.36800000002,,
1535 LEVANTE AV,,10003064,,THK,THEFT OTHER,07U,2010-04-15,2010-04-15,0630,2010-04-15,0630,94,891627.89,501154.33500000002,,
1535 LEVANTE AV,,10003064,,ZOA,TRESPASS WARNING,07U,2010-04-15,2010-04-15,0630,2010-04-15,0630,94,891627.89,501154.33500000002,,
1228 THEO DICKINSON DR,,10003078,,VAC,VANDALISM TO PROPERTY,07U,2010-04-15,2010-04-09,1600,2010-04-12,1600,63,893509.95700000005,503319.49900000001,,
1241 THEO DICKINSON DR,,10003106,,ZOE,SUSPICIOUS INCIDENT,07U,2010-04-16,2010-04-16,1020,2010-04-16,1020,81,892858.31700000004,503002.52299999999,,
1101 STANFORD DR,512,10003138,,FDD,FD SICK/INJURED PERSON,07U,2010-04-17,2010-04-17,0446,2010-04-17,0446,,,,,
1231 THEO DICKINSON DR,,10003163,,FDD,FD SICK/INJURED PERSON,07U,2010-04-18,2010-04-18,0030,2010-04-18,0030,,,,,
1231 THEO DICKINSON DR,,10003163,,ZOM,INTOXICATED PERSON,07U,2010-04-18,2010-04-18,0030,2010-04-18,0030,,,,,
1101 STANFORD DR,,10003194,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-19,2010-04-19,0925,2010-04-19,0925,,,,,
5665 PONCE DE LEON BLVD,,10003186,,SCB,SIMPLE ASSAULT / THREATS,07U,2010-04-19,2010-04-19,0002,2010-04-19,0002,,,,,
5665 PONCE DE LEON BLVD,,10003186,,ZOA,TRESPASS WARNING,07U,2010-04-19,2010-04-19,0002,2010-04-19,0002,,,,,
1239 THEO DICKINSON DR,,10003235,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-20,2010-04-20,1117,2010-04-20,1117,,,,,
5185 PONCE DE LEON BLVD,648,10003229,1,SCA,SIMPLE BATTERY,07U,2010-04-20,2010-04-20,0205,2010-04-20,0205,130,895341.32,504085.989,,
5185 PONCE DE LEON BLVD,648,10003229,,SCA,SIMPLE BATTERY,07U,2010-04-20,2010-04-20,0205,2010-04-20,0205,,,,,
1300 MEMORIAL DR,,10003228,,ZOA,TRESPASS WARNING,07U,2010-04-20,2010-04-20,0137,2010-04-20,0137,16,893634.74199999997,505003.36800000002,,
1239 THEO DICKINSON DR,,10003217,,ZOD,INCIDENT REPORT,07U,2010-04-20,2010-04-15,2200,2010-04-16,2200,,,,,
1500 LEVANTE AV,BLK,10003238,,ROD,ROBBERY STRONGARM,07U,2010-04-20,2010-04-20,1300,2010-04-20,1300,,,,,
5665 PONCE DE LEON BLVD,535,10003236,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-20,2010-04-16,1010,2010-04-19,1010,123,893056.50699999998,501950.05499999999,,
5665 PONCE DE LEON BLVD,535,10003236,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-20,2010-04-16,1010,2010-04-19,1010,,,,,
1111 MEMORIAL DR,206,10003244,,FDD,FD SICK/INJURED PERSON,07U,2010-04-20,2010-04-20,1458,2010-04-20,1458,18,894105.66599999997,505505.27299999999,,
1241 THEO DICKINSON DR,,10003251,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-20,2010-04-20,1745,2010-04-20,1745,81,892858.31700000004,503002.52299999999,,
6299 SAN AMARO DR,,10003253,,FDD,FD SICK/INJURED PERSON,07U,2010-04-20,2010-04-20,1850,2010-04-20,1850,,,,,
1241 THEO DICKINSON DR,,10003258,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-21,2010-04-21,0931,2010-04-21,0931,81,892858.31700000004,503002.52299999999,,
1213 WILLIAM E WALSH AV,42L2,10003256,,FDD,FD SICK/INJURED PERSON,07U,2010-04-21,2010-04-21,0042,2010-04-21,0042,59,894010.11800000002,503323.35100000002,,
1213 WILLIAM E WALSH AV,42L2,10003256,,ZOJ,BAKER / MARCHMAN ACT,07U,2010-04-21,2010-04-21,0042,2010-04-21,0042,59,894010.11800000002,503323.35100000002,,
1216 THEO DICKINSON DR,36G,10003265,,DRA,DRUG POSSESSION CONTROLLED SUBSTANCE,07U,2010-04-21,2010-04-21,1425,2010-04-21,1425,62,893730.56900000002,503420.55200000003,,
1216 THEO DICKINSON DR,36G,10003265,,ZOK,SPECIAL INVESTIGATION,07U,2010-04-21,2010-04-21,1425,2010-04-21,1425,62,893730.56900000002,503420.55200000003,,
5615 PAVIA ST,,10003273,,THC,THEFT FROM MOTOR VEHICLE,07U,2010-04-21,2010-04-21,1406,2010-04-21,1406,54,894485.30200000003,503768.17499999999,,
5100 BRUNSON DR,,10003276,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-21,2010-04-20,1600,2010-04-20,1600,,,,,
1306 STANFORD DR,,10003274,,ZOA,TRESPASS WARNING,07U,2010-04-21,2010-04-21,1812,2010-04-21,1812,31,893821.40300000005,504487.02600000001,,
1306 STANFORD DR,,10003274,,ZOE,SUSPICIOUS INCIDENT,07U,2010-04-21,2010-04-21,1812,2010-04-21,1812,31,893821.40300000005,504487.02600000001,,
1311 MILLER DR,,10003298,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-22,2010-04-22,1130,2010-04-22,1130,,,,,
1150 STANFORD DR,,10003306,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-22,2010-04-20,1100,2010-04-20,1100,133,894933.25600000005,503710.15,,
1111 MEMORIAL DR,,10003317,,ZOD,INCIDENT REPORT,07U,2010-04-22,2010-04-21,1330,2010-04-21,1330,18,894105.66599999997,505505.27299999999,,
1211 THEO DICKINSON DR,,10003318,,ZOA,TRESPASS WARNING,07U,2010-04-22,2010-04-22,1843,2010-04-22,1843,,,,,
5665 PONCE DE LEON BLVD,414,10003305,,FRE,FRAUD BY IDENTITY THEFT / IMPERSONATION,07U,2010-04-23,2010-04-16,1200,2010-04-22,1200,,,,,
5665 PONCE DE LEON BLVD,414,10003305,,FRJ,FRAUD ELECTRONIC / COMPUTER / WIRE,07U,2010-04-23,2010-04-16,1200,2010-04-22,1200,,,,,
1111 MEMORIAL DR,,10003340,,THK,THEFT OTHER,07U,2010-04-23,2010-04-22,1850,2010-04-22,1850,18,894105.66599999997,505505.27299999999,,
1101 STANFORD DR,427 MT,10003350,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-04-24,2010-04-24,0030,2010-04-24,0030,,,,,
1111 MEMORIAL DR,,10003367,,PRB,PROPERTY LOST,07U,2010-04-24,2010-04-24,2052,2010-04-24,2052,18,894105.66599999997,505505.27299999999,,
1101 STANFORD DR,M635,10003370,,BUA,BURGLARY RESIDENTIAL,07U,2010-04-25,2010-04-24,2338,2010-04-25,2338,,,,,
1101 STANFORD DR,M635,10003370,,THM,THEFT FROM BURGLARY,07U,2010-04-25,2010-04-24,2338,2010-04-25,2338,,,,,
5821 SAN AMARO DR,,10003371,1,ROD,ROBBERY STRONGARM,07U,2010-04-25,2010-04-25,0335,2010-04-25,0335,688,892620.36,502978.46500000003,,
5821 SAN AMARO DR,,10003371,,ROD,ROBBERY STRONGARM,07U,2010-04-25,2010-04-25,0335,2010-04-25,0335,,,,,
1300 MEMORIAL DR,,10003373,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-25,2010-04-18,2000,2010-04-19,2000,16,893634.74199999997,505003.36800000002,,
1306 STANFORD DR,,10003375,,FDD,FD SICK/INJURED PERSON,07U,2010-04-25,2010-04-25,1314,2010-04-25,1314,31,893821.40300000005,504487.02600000001,,
1200 THEO DICKINSON DR,BLK,10003384,,VAC,VANDALISM TO PROPERTY,07U,2010-04-26,2010-04-23,2200,2010-04-25,2200,,,,,
1520 ALBENGA AV,4,10003394,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-26,2010-04-25,0030,2010-04-25,0030,358,891898.88,502002.00099999999,,
1520 ALBENGA AV,4,10003394,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-26,2010-04-25,0030,2010-04-25,0030,,,,,
1300 MEMORIAL DR,,10003405,,PRB,PROPERTY LOST,07U,2010-04-26,2010-04-22,1345,2010-04-22,1345,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,10003405,,ZOE,SUSPICIOUS INCIDENT,07U,2010-04-26,2010-04-22,1345,2010-04-22,1345,16,893634.74199999997,505003.36800000002,,
5665 PONCE DE LEON BLVD,,10003431,,ZOA,TRESPASS WARNING,07U,2010-04-27,2010-04-26,1700,2010-04-26,1700,,,,,
1239 THEO DICKINSON DR,R715,10003448,,FDD,FD SICK/INJURED PERSON,07U,2010-04-27,2010-04-27,1859,2010-04-27,1859,,,,,
1241 THEO DICKINSON DR,,10003459,,PRB,PROPERTY LOST,07U,2010-04-28,2010-04-19,1700,2010-04-19,1700,81,892858.31700000004,503002.52299999999,,
1300 MEMORIAL DR,,10003462,,PRB,PROPERTY LOST,07U,2010-04-28,2010-04-15,1500,2010-04-15,1500,16,893634.74199999997,505003.36800000002,,
1306 STANFORD DR,,10003466,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-04-28,2010-04-28,1305,2010-04-28,1305,31,893821.40300000005,504487.02600000001,,
1216 THEO DICKINSON DR,,10003472,,VAC,VANDALISM TO PROPERTY,07U,2010-04-28,2010-04-28,1345,2010-04-28,1345,62,893730.56900000002,503420.55200000003,,
1231 THEO DICKINSON DR,PT1212,10003468,,BUA,BURGLARY RESIDENTIAL,07U,2010-04-28,2010-04-28,1230,2010-04-28,1230,,,,,
1231 THEO DICKINSON DR,PT1212,10003468,,THM,THEFT FROM BURGLARY,07U,2010-04-28,2010-04-28,1230,2010-04-28,1230,,,,,
1241 THEO DICKINSON DR,,10003486,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-04-29,2010-04-29,0936,2010-04-29,0936,81,892858.31700000004,503002.52299999999,,
1239 THEO DICKINSON DR,1105,10003506,,FDD,FD SICK/INJURED PERSON,07U,2010-04-29,2010-04-29,1746,2010-04-29,1746,,,,,
5185 PONCE DE LEON BLVD,P558,10003516,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-04-30,2010-04-30,0015,2010-04-30,0015,,,,,
1231 THEO DICKINSON DR,,10003517,,ZOM,INTOXICATED PERSON,07U,2010-04-30,2010-04-30,0350,2010-04-30,0350,,,,,
1231 THEO DICKINSON DR,MT1018,10003533,,BUA,BURGLARY RESIDENTIAL,07U,2010-04-30,2010-04-25,0300,2010-04-29,0300,,,,,
1231 THEO DICKINSON DR,MT1018,10003533,,THM,THEFT FROM BURGLARY,07U,2010-04-30,2010-04-25,0300,2010-04-29,0300,,,,,
1320 CAMPO SANO AV,,10003537,,PRB,PROPERTY LOST,07U,2010-04-30,2010-04-28,1630,2010-04-28,1630,,,,,
5665 PONCE DE LEON BLVD,,10003548,,ZOD,INCIDENT REPORT,07U,2010-04-30,2010-04-30,0345,2010-04-30,0345,,,,,
1306 STANFORD DR,,10003561,,ZOA,TRESPASS WARNING,07U,2010-05-01,2010-05-01,1300,2010-05-01,1300,31,893821.40300000005,504487.02600000001,,
1211 THEO DICKINSON DR,,10003566,,ZOE,SUSPICIOUS INCIDENT,07U,2010-05-01,2010-05-01,1417,2010-05-01,1417,,,,,
1100 BLK LEVANTE AVE,,10003577,,FDD,FD SICK/INJURED PERSON,07U,2010-05-01,2010-05-01,2100,2010-05-01,2100,,,,,
1100 BLK LEVANTE AVE,,10003577,,ZOM,INTOXICATED PERSON,07U,2010-05-01,2010-05-01,2100,2010-05-01,2100,,,,,
1239 THEO DICKINSON DR,,10003578,,DIA,DISTURBANCE DOMESTIC,07U,2010-05-02,2010-05-02,0200,2010-05-02,0200,,,,,
1239 THEO DICKINSON DR,,10003578,,FDD,FD SICK/INJURED PERSON,07U,2010-05-02,2010-05-02,0200,2010-05-02,0200,,,,,
1565 LIGURIA AV,204A,10003580,,FDD,FD SICK/INJURED PERSON,07U,2010-05-02,2010-05-02,1100,2010-05-02,1100,106,891560.51199999999,502214.28499999997,,
6299 SAN AMARO DR,,10003581,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-05-02,2010-05-02,1030,2010-05-02,1030,,,,,
5200 UNIVERSITY DR,202,10003589,,FDD,FD SICK/INJURED PERSON,07U,2010-05-02,2010-05-02,1955,2010-05-02,1955,26,894776.12800000003,505230.76899999997,,
5200 UNIVERSITY DR,202,10003589,,ZOM,INTOXICATED PERSON,07U,2010-05-02,2010-05-02,1955,2010-05-02,1955,26,894776.12800000003,505230.76899999997,,
1101 STANFORD DR,3 FLOOR,10003619,1,VAC,VANDALISM TO PROPERTY,07U,2010-05-04,2010-05-04,0330,2010-05-04,0330,129,895055.79700000002,504146.53700000001,,
1101 STANFORD DR,3 FLOOR,10003619,,VAC,VANDALISM TO PROPERTY,07U,2010-05-04,2010-05-04,0330,2010-05-04,0330,,,,,
5200 UNIVERSITY DR,,10003645,,PRC,PROPERTY DAMAGED,07U,2010-05-04,2010-05-04,1045,2010-05-04,1045,26,894776.12800000003,505230.76899999997,,
1244 STANFORD DR,,10003663,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-05-05,2010-05-05,1304,2010-05-05,1304,45,895022.70700000005,504471.212,,
1244 STANFORD DR,,10003663,,ZOE,SUSPICIOUS INCIDENT,07U,2010-05-05,2010-05-05,1304,2010-05-05,1304,45,895022.70700000005,504471.212,,
5813 PONCE DE LEON BLVD,,10003679,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-05-06,2010-05-06,1109,2010-05-06,1109,91,892276.28300000005,501189.15100000001,,
1314 MILLER DR,,10003700,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-05-06,2010-05-06,2022,2010-05-06,2022,33,893377.17200000002,504450.17200000002,,
5665 PONCE DE LEON BLVD,,10003688,,ZOE,SUSPICIOUS INCIDENT,07U,2010-05-06,2010-05-06,1220,2010-05-06,1220,,,,,
1231 THEO DICKINSON DR,PT511,10003718,,FDD,FD SICK/INJURED PERSON,07U,2010-05-07,2010-05-07,1500,2010-05-07,1500,,,,,
1330 MILLER DR,,10003732,,FDD,FD SICK/INJURED PERSON,07U,2010-05-07,2010-05-07,2035,2010-05-07,2035,32,893531.48600000003,504366.55300000001,,
1500 LEVANTE AV,,10003743,,FDD,FD SICK/INJURED PERSON,07U,2010-05-08,2010-05-08,0223,2010-05-08,0223,,,,,
1500 LEVANTE AV,,10003743,,ZOM,INTOXICATED PERSON,07U,2010-05-08,2010-05-08,0223,2010-05-08,0223,,,,,
5638 GEORGE E MERRICK ST,23T,10003747,,BUA,BURGLARY RESIDENTIAL,07U,2010-05-08,2010-05-08,0330,2010-05-08,0330,,,,,
5638 GEORGE E MERRICK ST,23T,10003747,,THM,THEFT FROM BURGLARY,07U,2010-05-08,2010-05-08,0330,2010-05-08,0330,,,,,
5501 SAN AMARO DR,,10003751,,VAB,VANDALISM TO VEHICLE,07U,2010-05-08,2010-05-08,0910,2010-05-08,0910,,,,,
1585 LIGURIA AV,B208,10003767,,ASA,ASSIST LAW AGENCY,07U,2010-05-08,2010-05-08,2205,2010-05-08,2205,,,,,
5200 PONCE DE LEON BLVD,BLK,10003766,,FDD,FD SICK/INJURED PERSON,07U,2010-05-09,2010-05-08,2228,2010-05-08,2228,,,,,
1211 THEO DICKINSON DR,,10003777,1,FDD,FD SICK/INJURED PERSON,07U,2010-05-09,2010-05-09,1215,2010-05-09,1215,250,893858.34400000004,503792.57199999999,,
1211 THEO DICKINSON DR,,10003777,,FDD,FD SICK/INJURED PERSON,07U,2010-05-09,2010-05-09,1215,2010-05-09,1215,,,,,
1231 THEO DICKINSON DR,,10003779,1,TVE,THEFT OF BICYCLE,07U,2010-05-09,2010-05-09,1730,2010-05-09,1730,640,895273.26,504377.00400000002,,
1231 THEO DICKINSON DR,,10003779,,TVE,THEFT OF BICYCLE,07U,2010-05-09,2010-05-09,1730,2010-05-09,1730,,,,,
1231 THEO DICKINSON DR,,10003779,,ZOA,TRESPASS WARNING,07U,2010-05-09,2010-05-09,1730,2010-05-09,1730,,,,,
1300 MEMORIAL DR,,10003785,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-05-10,2010-05-10,0130,2010-05-10,0130,16,893634.74199999997,505003.36800000002,,
1300 MEMORIAL DR,,10003785,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-05-10,2010-05-10,0130,2010-05-10,0130,16,893634.74199999997,505003.36800000002,,
1231 THEO DICKINSON DR,,10003818,,FDD,FD SICK/INJURED PERSON,07U,2010-05-11,2010-05-11,0100,2010-05-11,0100,,,,,
1231 THEO DICKINSON DR,,10003818,,ZOM,INTOXICATED PERSON,07U,2010-05-11,2010-05-11,0100,2010-05-11,0100,,,,,
5185 PONCE DE LEON BLVD,,10003825,,TVD,THEFT OF MOTORCYCLE,07U,2010-05-11,2010-05-10,2355,2010-05-11,2355,,,,,
1239 THEO DICKINSON DR,,10003829,,ZOA,TRESPASS WARNING,07U,2010-05-11,2010-05-11,1456,2010-05-11,1456,,,,,
1350 MILLER DR,121,10003843,,ZOE,SUSPICIOUS INCIDENT,07U,2010-05-11,2010-05-11,1641,2010-05-11,1641,,,,,
1211 THEO DICKINSON DR,,10003847,1,VAA,VANDALISM TO STRUCTURE,07U,2010-05-11,2010-05-11,1807,2010-05-11,1807,68,893551.11,503595.68699999998,,
1211 THEO DICKINSON DR,,10003847,,VAA,VANDALISM TO STRUCTURE,07U,2010-05-11,2010-05-11,1807,2010-05-11,1807,,,,,
1241 THEO DICKINSON DR,,10003851,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-05-12,2010-05-11,1700,2010-05-12,1700,81,892858.31700000004,503002.52299999999,,
5638 GEORGE E MERRICK ST,,10003878,,ZOA,TRESPASS WARNING,07U,2010-05-12,2010-05-12,1730,2010-05-12,1730,,,,,
1231 THEO DICKINSON DR,MT 109,10003881,,BUA,BURGLARY RESIDENTIAL,07U,2010-05-12,2010-05-12,1130,2010-05-12,1130,,,,,
1231 THEO DICKINSON DR,MT 109,10003881,,THM,THEFT FROM BURGLARY,07U,2010-05-12,2010-05-12,1130,2010-05-12,1130,,,,,
1231 THEO DICKINSON DR,,10003883,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-05-12,2010-05-12,2036,2010-05-12,2036,,,,,
1239 THEO DICKINSON DR,WT 514,10003888,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-05-13,2010-05-13,0405,2010-05-13,0405,,,,,
1231 THEO DICKINSON DR,PT621,10003901,,BUA,BURGLARY RESIDENTIAL,07U,2010-05-13,2010-05-12,2000,2010-05-13,2000,,,,,
1231 THEO DICKINSON DR,PT621,10003901,,THM,THEFT FROM BURGLARY,07U,2010-05-13,2010-05-12,2000,2010-05-13,2000,,,,,
1306 STANFORD DR,,10003910,,ZOA,TRESPASS WARNING,07U,2010-05-13,2010-05-13,1743,2010-05-13,1743,31,893821.40300000005,504487.02600000001,,
1300 MEMORIAL DR,BLK,10003928,,ZOA,TRESPASS WARNING,07U,2010-05-14,2010-05-14,1230,2010-05-14,1230,16,893634.74199999997,505003.36800000002,,
5665 PONCE DE LEON BLVD,,10003941,,FDD,FD SICK/INJURED PERSON,07U,2010-05-14,2010-05-14,1614,2010-05-14,1614,,,,,
1231 THEO DICKINSON DR,,10003962,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-05-15,2010-05-15,1200,2010-05-15,1200,,,,,
1530 LIGURIA AV,,10003970,,FDD,FD SICK/INJURED PERSON,07U,2010-05-16,2010-05-16,0000,2010-05-16,0000,,,,,
1245 DAUER DR,,10003974,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-05-16,2010-05-11,0900,2010-05-16,0900,65,893424.071,502854.73300000001,,
1245 DAUER DR,,10003974,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-05-16,2010-05-11,0900,2010-05-16,0900,65,893424.071,502854.73300000001,,
1211 THEO DICKINSON DR,441,10003981,1,BUA,BURGLARY RESIDENTIAL,07U,2010-05-17,2010-05-16,1750,2010-05-16,1750,68,893551.11,503595.68699999998,,
1211 THEO DICKINSON DR,441,10003981,,BUA,BURGLARY RESIDENTIAL,07U,2010-05-17,2010-05-16,1750,2010-05-16,1750,,,,,
1211 THEO DICKINSON DR,441,10003981,,THM,THEFT FROM BURGLARY,07U,2010-05-17,2010-05-16,1750,2010-05-16,1750,,,,,
1527 ALBENGA AV,204B,10003982,,DIB,DISTURBANCE OTHER,07U,2010-05-17,2010-05-17,0337,2010-05-17,0337,110,891783.19900000002,502422.848,,
1527 ALBENGA AV,204B,10003982,,ZOJ,BAKER / MARCHMAN ACT,07U,2010-05-17,2010-05-17,0337,2010-05-17,0337,110,891783.19900000002,502422.848,,
1527 ALBENGA AV,204B,10003982,,ZOM,INTOXICATED PERSON,07U,2010-05-17,2010-05-17,0337,2010-05-17,0337,110,891783.19900000002,502422.848,,
1231 THEO DICKINSON DR,,10003999,,ZOE,SUSPICIOUS INCIDENT,07U,2010-05-18,2010-05-18,0030,2010-05-18,0030,,,,,
1311 MILLER DR,,10004035,1,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-05-19,2010-05-14,2205,2010-05-15,2205,13,893288.86199999996,504707.23499999999,,
1311 MILLER DR,,10004035,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-05-19,2010-05-14,2205,2010-05-15,2205,,,,,
5185 PONCE DE LEON BLVD,,10004046,,THC,THEFT FROM MOTOR VEHICLE,07U,2010-05-19,2010-05-19,1430,2010-05-19,1430,,,,,
5600 PAVIA ST,,10004064,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-05-20,2010-05-20,1024,2010-05-20,1024,,,,,
1320 CAMPO SANO AV,,10004067,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-05-20,2010-05-20,1330,2010-05-20,1330,,,,,
1306 STANFORD DR,,10004077,,FDD,FD SICK/INJURED PERSON,07U,2010-05-20,2010-05-20,1730,2010-05-20,1730,31,893821.40300000005,504487.02600000001,,
1245 DAUER DR,,10004131,,FDD,FD SICK/INJURED PERSON,07U,2010-05-22,2010-05-22,2027,2010-05-22,2027,65,893424.071,502854.73300000001,,
5665 PONCE DE LEON BLVD,,10004153,,THC,THEFT FROM MOTOR VEHICLE,07U,2010-05-24,2010-05-21,1530,2010-05-24,1530,,,,,
5850 SAN AMARO DR,(1)203C,10004170,1,THK,THEFT OTHER,07U,2010-05-24,2010-04-27,0100,2010-04-27,0100,111,892024.495,502487.71799999999,,
5850 SAN AMARO DR,(1)203C,10004170,,THK,THEFT OTHER,07U,2010-05-24,2010-04-27,0100,2010-04-27,0100,111,892024.495,502487.71799999999,,
5300 CARILLO ST,,10004173,,ASA,ASSIST LAW AGENCY,07U,2010-05-25,2010-05-25,0750,2010-05-25,0750,,,,,
5250 UNIVERSITY DR,321,10004192,,ZOD,INCIDENT REPORT,07U,2010-05-25,2010-05-25,1935,2010-05-25,1935,,,,,
5513 MERRICK ST,,10004203,,FDD,FD SICK/INJURED PERSON,07U,2010-05-26,2010-05-26,1207,2010-05-26,1207,,,,,
1300 STANFORD DR,BLK,10004227,,VEI,VEHICLE PARKING OFFENSE / SCOFF LAW,07U,2010-05-27,2010-05-27,1414,2010-05-27,1414,,,,,
1239 THEO DICKINSON DR,RT305,10004234,,ZOD,INCIDENT REPORT,07U,2010-05-28,2010-05-27,2320,2010-05-27,2320,,,,,
1500 BRESCIA AV,BLK,10004246,,PRC,PROPERTY DAMAGED,07U,2010-05-28,2010-05-28,1325,2010-05-28,1325,,,,,
1241 THEO DICKINSON DR,,10004275,,THF,THEFT FROM STRUCTURE  WITH LEGAL ACCESS / PUBLIC BUILDING,07U,2010-05-29,2010-05-29,1700,2010-05-29,1700,81,892858.31700000004,503002.52299999999,,
5999 SAN AMARO DR/LIGURIA AV,,10004298,,VEL,VEHICLE TRAFFIC CRASH,07U,2010-05-31,2010-05-31,0717,2010-05-31,0717,,,,,
5400 PONCE DE LEON BLVD,BLK,10004320,,DRF,DRUG POSSESSION OF PARAPHERNALIA / EQUIPMENT,07U,2010-06-01,2010-06-01,0856,2010-06-01,0856,,,,,
5400 PONCE DE LEON BLVD,BLK,10004320,,PRA,PROPERTY FOUND / IMPOUNDED,07U,2010-06-01,2010-06-01,0856,2010-06-01,0856,,,,,
5400 PONCE DE LEON BLVD,BLK,10004320,,VEC,VEHICLE TRAFFIC OFFENSE (NON-DUI),07U,2010-06-01,2010-06-01,0856,2010-06-01,0856,,,,,
6200 SAN AMARO DR,,10004353,1,THL,THEFT FROM UNSECURED CONSTRUCTION SITE,07U,2010-06-02,2010-06-02,0910,2010-06-02,0910,98,891560.93700000003,501444.27600000001,,
6200 SAN AMARO DR,,10004353,,THL,THEFT FROM UNSECURED CONSTRUCTION SITE,07U,2010-06-02,2010-06-02,0910,2010-06-02,0910,96,892059.28200000001,501423.57299999997,,
